"Time","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive"
2023-04-01 23:12:00,1.04 GB/s,0 kB/s,86.8 kB/s,632 MB/s,0 kB/s,1.04 GB/s
2023-04-01 23:12:05,549 MB/s,0 kB/s,62.5 kB/s,351 MB/s,0 kB/s,551 MB/s
2023-04-01 23:12:10,549 MB/s,0 kB/s,62.5 kB/s,351 MB/s,0 kB/s,551 MB/s
2023-04-01 23:12:15,980 MB/s,0 kB/s,11.2 kB/s,600 MB/s,0 kB/s,981 MB/s
2023-04-01 23:12:20,980 MB/s,0 kB/s,11.2 kB/s,600 MB/s,0 kB/s,981 MB/s
2023-04-01 23:12:25,4.27 MB/s,0 kB/s,0 kB/s,2.77 MB/s,0 kB/s,4.31 MB/s
2023-04-01 23:12:30,4.27 MB/s,0 kB/s,0 kB/s,2.77 MB/s,0 kB/s,4.31 MB/s
2023-04-01 23:12:35,997 MB/s,0 kB/s,28.4 kB/s,623 MB/s,0 kB/s,1000 MB/s
2023-04-01 23:12:40,997 MB/s,0 kB/s,28.4 kB/s,623 MB/s,0 kB/s,1000 MB/s
2023-04-01 23:12:45,572 MB/s,0 kB/s,0 kB/s,390 MB/s,0 kB/s,577 MB/s
2023-04-01 23:12:50,572 MB/s,0 kB/s,0 kB/s,390 MB/s,0 kB/s,577 MB/s
2023-04-01 23:12:55,967 MB/s,0 kB/s,0 kB/s,592 MB/s,0 kB/s,967 MB/s
2023-04-01 23:13:00,967 MB/s,0 kB/s,0 kB/s,592 MB/s,0 kB/s,967 MB/s
2023-04-01 23:13:05,636 MB/s,0 kB/s,22.8 kB/s,593 MB/s,0 kB/s,639 MB/s
2023-04-01 23:13:10,636 MB/s,0 kB/s,22.8 kB/s,593 MB/s,0 kB/s,639 MB/s
2023-04-01 23:13:15,1.01 GB/s,0 kB/s,11.8 kB/s,477 MB/s,0 kB/s,1.01 GB/s
2023-04-01 23:13:20,1.01 GB/s,0 kB/s,11.8 kB/s,477 MB/s,0 kB/s,1.01 GB/s
2023-04-01 23:13:25,1.49 GB/s,0 kB/s,0 kB/s,908 MB/s,0 kB/s,1.49 GB/s
2023-04-01 23:13:30,1.49 GB/s,0 kB/s,0 kB/s,908 MB/s,0 kB/s,1.49 GB/s
2023-04-01 23:13:35,1.02 GB/s,0 kB/s,22.4 kB/s,623 MB/s,0 kB/s,1.02 GB/s
2023-04-01 23:13:40,1.02 GB/s,0 kB/s,22.4 kB/s,623 MB/s,0 kB/s,1.02 GB/s
2023-04-01 23:13:45,1.62 GB/s,0 kB/s,0 kB/s,1.01 GB/s,0 kB/s,1.62 GB/s
2023-04-01 23:13:50,1.62 GB/s,0 kB/s,0 kB/s,1.01 GB/s,0 kB/s,1.62 GB/s
2023-04-01 23:13:55,546 MB/s,0 kB/s,0 kB/s,333 MB/s,0 kB/s,546 MB/s
2023-04-01 23:14:00,546 MB/s,0 kB/s,0 kB/s,333 MB/s,0 kB/s,546 MB/s
2023-04-01 23:14:05,620 MB/s,0 kB/s,73.3 kB/s,421 MB/s,0 kB/s,623 MB/s
2023-04-01 23:14:10,620 MB/s,0 kB/s,73.3 kB/s,421 MB/s,0 kB/s,623 MB/s
2023-04-01 23:14:15,157 MB/s,0 kB/s,13 kB/s,125 MB/s,0 kB/s,162 MB/s
2023-04-01 23:14:20,157 MB/s,0 kB/s,13 kB/s,125 MB/s,0 kB/s,162 MB/s
2023-04-01 23:14:25,953 MB/s,0 kB/s,5.60 kB/s,582 MB/s,0 kB/s,954 MB/s
2023-04-01 23:14:30,953 MB/s,0 kB/s,5.60 kB/s,582 MB/s,0 kB/s,954 MB/s
2023-04-01 23:14:35,1.48 GB/s,0 kB/s,16.8 kB/s,912 MB/s,0 kB/s,1.49 GB/s
2023-04-01 23:14:40,1.48 GB/s,0 kB/s,16.8 kB/s,912 MB/s,0 kB/s,1.49 GB/s
2023-04-01 23:14:45,1.81 GB/s,0 kB/s,0 kB/s,1.21 GB/s,0 kB/s,1.81 GB/s
2023-04-01 23:14:50,1.81 GB/s,0 kB/s,0 kB/s,1.21 GB/s,0 kB/s,1.81 GB/s
2023-04-01 23:14:55,311 MB/s,0 kB/s,17 kB/s,135 MB/s,0 kB/s,315 MB/s
2023-04-01 23:15:00,311 MB/s,0 kB/s,17 kB/s,135 MB/s,0 kB/s,315 MB/s
2023-04-01 23:15:05,596 MB/s,0 kB/s,17.6 kB/s,378 MB/s,0 kB/s,599 MB/s
2023-04-01 23:15:10,596 MB/s,0 kB/s,17.6 kB/s,378 MB/s,0 kB/s,599 MB/s
2023-04-01 23:15:15,1.05 GB/s,0 kB/s,22.4 kB/s,714 MB/s,0 kB/s,1.06 GB/s
2023-04-01 23:15:20,1.05 GB/s,0 kB/s,22.4 kB/s,714 MB/s,0 kB/s,1.06 GB/s
2023-04-01 23:15:25,1.50 GB/s,0 kB/s,11.2 kB/s,1.19 GB/s,0 kB/s,1.51 GB/s
2023-04-01 23:15:30,1.50 GB/s,0 kB/s,11.2 kB/s,1.19 GB/s,0 kB/s,1.51 GB/s
2023-04-01 23:15:35,2.99 GB/s,0 kB/s,16.8 kB/s,1.69 GB/s,0 kB/s,2.99 GB/s
2023-04-01 23:15:40,2.99 GB/s,0 kB/s,16.8 kB/s,1.69 GB/s,0 kB/s,2.99 GB/s
2023-04-01 23:15:45,1.70 GB/s,0 kB/s,22.4 kB/s,1.11 GB/s,0 kB/s,1.71 GB/s
2023-04-01 23:15:50,1.70 GB/s,0 kB/s,22.4 kB/s,1.11 GB/s,0 kB/s,1.71 GB/s
2023-04-01 23:15:55,3.98 GB/s,0 kB/s,11.6 kB/s,2.49 GB/s,0 kB/s,3.99 GB/s
2023-04-01 23:16:00,3.98 GB/s,0 kB/s,11.6 kB/s,2.49 GB/s,0 kB/s,3.99 GB/s
2023-04-01 23:16:05,1.31 GB/s,0 kB/s,80.2 kB/s,911 MB/s,0 kB/s,1.32 GB/s
2023-04-01 23:16:10,1.31 GB/s,0 kB/s,80.2 kB/s,911 MB/s,0 kB/s,1.32 GB/s
2023-04-01 23:16:15,1.17 GB/s,0 kB/s,16.8 kB/s,747 MB/s,0 kB/s,1.17 GB/s
2023-04-01 23:16:20,1.17 GB/s,0 kB/s,16.8 kB/s,747 MB/s,0 kB/s,1.17 GB/s
2023-04-01 23:16:25,2.57 GB/s,0 kB/s,12.4 kB/s,1.60 GB/s,0 kB/s,2.58 GB/s
2023-04-01 23:16:30,2.57 GB/s,0 kB/s,12.4 kB/s,1.60 GB/s,0 kB/s,2.58 GB/s
2023-04-01 23:16:35,1.17 GB/s,0 kB/s,39.2 kB/s,778 MB/s,0 kB/s,1.18 GB/s
2023-04-01 23:16:40,1.17 GB/s,0 kB/s,39.2 kB/s,778 MB/s,0 kB/s,1.18 GB/s
2023-04-01 23:16:45,2.02 GB/s,0 kB/s,11.2 kB/s,1.28 GB/s,0 kB/s,2.02 GB/s
2023-04-01 23:16:50,2.02 GB/s,0 kB/s,11.2 kB/s,1.28 GB/s,0 kB/s,2.02 GB/s
2023-04-01 23:16:55,1.66 GB/s,0 kB/s,11.8 kB/s,1.09 GB/s,0 kB/s,1.67 GB/s
2023-04-01 23:17:00,1.66 GB/s,0 kB/s,11.8 kB/s,1.09 GB/s,0 kB/s,1.67 GB/s
2023-04-01 23:17:05,3.88 GB/s,0 kB/s,0 kB/s,2.41 GB/s,0 kB/s,3.89 GB/s
2023-04-01 23:17:10,3.88 GB/s,0 kB/s,0 kB/s,2.41 GB/s,0 kB/s,3.89 GB/s
2023-04-01 23:17:15,3.15 GB/s,0 kB/s,11.2 kB/s,1.93 GB/s,0 kB/s,3.15 GB/s
2023-04-01 23:17:20,3.15 GB/s,0 kB/s,11.2 kB/s,1.93 GB/s,0 kB/s,3.15 GB/s
2023-04-01 23:17:25,2.17 GB/s,0 kB/s,5.80 kB/s,1.37 GB/s,0 kB/s,2.18 GB/s
2023-04-01 23:17:30,2.17 GB/s,0 kB/s,5.80 kB/s,1.37 GB/s,0 kB/s,2.18 GB/s
2023-04-01 23:17:35,1.25 GB/s,0 kB/s,51 kB/s,838 MB/s,0 kB/s,1.26 GB/s
2023-04-01 23:17:40,1.25 GB/s,0 kB/s,51 kB/s,838 MB/s,0 kB/s,1.26 GB/s
2023-04-01 23:17:45,1.12 GB/s,0 kB/s,5.60 kB/s,743 MB/s,0 kB/s,1.13 GB/s
2023-04-01 23:17:50,1.12 GB/s,0 kB/s,5.60 kB/s,743 MB/s,0 kB/s,1.13 GB/s
2023-04-01 23:17:55,2.57 GB/s,0 kB/s,0 kB/s,1.63 GB/s,0 kB/s,2.58 GB/s
2023-04-01 23:18:00,2.57 GB/s,0 kB/s,0 kB/s,1.63 GB/s,0 kB/s,2.58 GB/s
2023-04-01 23:18:05,1.51 GB/s,0 kB/s,79.3 kB/s,971 MB/s,0 kB/s,1.51 GB/s
2023-04-01 23:18:10,1.51 GB/s,0 kB/s,79.3 kB/s,971 MB/s,0 kB/s,1.51 GB/s
2023-04-01 23:18:15,2.10 GB/s,0 kB/s,34 kB/s,1.33 GB/s,0 kB/s,2.11 GB/s
2023-04-01 23:18:20,2.10 GB/s,0 kB/s,34 kB/s,1.33 GB/s,0 kB/s,2.11 GB/s
2023-04-01 23:18:25,1.66 GB/s,0 kB/s,11.2 kB/s,1.09 GB/s,0 kB/s,1.67 GB/s
2023-04-01 23:18:30,1.66 GB/s,0 kB/s,11.2 kB/s,1.09 GB/s,0 kB/s,1.67 GB/s
2023-04-01 23:18:35,1.78 GB/s,0 kB/s,11.6 kB/s,1.16 GB/s,0 kB/s,1.79 GB/s
2023-04-01 23:18:40,1.78 GB/s,0 kB/s,11.6 kB/s,1.16 GB/s,0 kB/s,1.79 GB/s
2023-04-01 23:18:45,3.18 GB/s,0 kB/s,5.80 kB/s,2.00 GB/s,0 kB/s,3.19 GB/s
2023-04-01 23:18:50,3.18 GB/s,0 kB/s,5.80 kB/s,2.00 GB/s,0 kB/s,3.19 GB/s
2023-04-01 23:18:55,1.76 GB/s,0 kB/s,22.6 kB/s,1.14 GB/s,0 kB/s,1.77 GB/s
2023-04-01 23:19:00,1.76 GB/s,0 kB/s,22.6 kB/s,1.14 GB/s,0 kB/s,1.77 GB/s
2023-04-01 23:19:05,1.63 GB/s,0 kB/s,0 kB/s,1.06 GB/s,0 kB/s,1.64 GB/s
2023-04-01 23:19:10,1.63 GB/s,0 kB/s,0 kB/s,1.06 GB/s,0 kB/s,1.64 GB/s
2023-04-01 23:19:15,1.08 GB/s,0 kB/s,0 kB/s,713 MB/s,0 kB/s,1.08 GB/s
2023-04-01 23:19:20,1.08 GB/s,0 kB/s,0 kB/s,713 MB/s,0 kB/s,1.08 GB/s
2023-04-01 23:19:25,1.06 GB/s,0 kB/s,0 kB/s,670 MB/s,0 kB/s,1.06 GB/s
2023-04-01 23:19:30,1.06 GB/s,0 kB/s,0 kB/s,670 MB/s,0 kB/s,1.06 GB/s
2023-04-01 23:19:35,1.61 GB/s,0 kB/s,23 kB/s,1.30 GB/s,0 kB/s,1.61 GB/s
2023-04-01 23:19:40,1.61 GB/s,0 kB/s,23 kB/s,1.30 GB/s,0 kB/s,1.61 GB/s
2023-04-01 23:19:45,2.03 GB/s,0 kB/s,0 kB/s,1.02 GB/s,0 kB/s,2.04 GB/s
2023-04-01 23:19:50,2.03 GB/s,0 kB/s,0 kB/s,1.02 GB/s,0 kB/s,2.04 GB/s
2023-04-01 23:19:55,4.49 GB/s,0 kB/s,5.80 kB/s,2.94 GB/s,0 kB/s,4.51 GB/s
2023-04-01 23:20:00,4.49 GB/s,0 kB/s,5.80 kB/s,2.94 GB/s,0 kB/s,4.51 GB/s
2023-04-01 23:20:05,3.41 GB/s,0 kB/s,81.5 kB/s,2.63 GB/s,0 kB/s,3.44 GB/s
2023-04-01 23:20:10,3.41 GB/s,0 kB/s,81.5 kB/s,2.63 GB/s,0 kB/s,3.44 GB/s
2023-04-01 23:20:15,4.56 GB/s,0 kB/s,11.2 kB/s,3.24 GB/s,0 kB/s,4.58 GB/s
2023-04-01 23:20:20,4.56 GB/s,0 kB/s,11.2 kB/s,3.24 GB/s,0 kB/s,4.58 GB/s
2023-04-01 23:20:25,5.51 GB/s,0 kB/s,5.80 kB/s,3.24 GB/s,0 kB/s,5.53 GB/s
2023-04-01 23:20:30,5.51 GB/s,0 kB/s,5.80 kB/s,3.24 GB/s,0 kB/s,5.53 GB/s
2023-04-01 23:20:35,6.68 GB/s,0 kB/s,16.8 kB/s,4.39 GB/s,0 kB/s,6.69 GB/s
2023-04-01 23:20:40,6.68 GB/s,0 kB/s,16.8 kB/s,4.39 GB/s,0 kB/s,6.69 GB/s
2023-04-01 23:20:45,4.83 GB/s,0 kB/s,17.2 kB/s,2.89 GB/s,0 kB/s,4.85 GB/s
2023-04-01 23:20:50,4.83 GB/s,0 kB/s,17.2 kB/s,2.89 GB/s,0 kB/s,4.85 GB/s
2023-04-01 23:20:55,8.69 GB/s,0 kB/s,21.5 kB/s,5.39 GB/s,0 kB/s,8.70 GB/s
2023-04-01 23:21:00,8.69 GB/s,0 kB/s,21.5 kB/s,5.39 GB/s,0 kB/s,8.70 GB/s
2023-04-01 23:21:05,3.22 GB/s,0 kB/s,5.60 kB/s,2.13 GB/s,0 kB/s,3.23 GB/s
2023-04-01 23:21:10,3.22 GB/s,0 kB/s,5.60 kB/s,2.13 GB/s,0 kB/s,3.23 GB/s
2023-04-01 23:21:15,6.64 GB/s,0 kB/s,6 kB/s,4.29 GB/s,0 kB/s,6.66 GB/s
2023-04-01 23:21:20,6.64 GB/s,0 kB/s,6 kB/s,4.29 GB/s,0 kB/s,6.66 GB/s
2023-04-01 23:21:25,1.45 GB/s,0 kB/s,32.4 kB/s,880 MB/s,0 kB/s,1.46 GB/s
2023-04-01 23:21:30,1.45 GB/s,0 kB/s,32.4 kB/s,880 MB/s,0 kB/s,1.46 GB/s
2023-04-01 23:21:35,2.27 GB/s,0 kB/s,94.2 kB/s,1.49 GB/s,0 kB/s,2.29 GB/s
2023-04-01 23:21:40,2.27 GB/s,0 kB/s,94.2 kB/s,1.49 GB/s,0 kB/s,2.29 GB/s
2023-04-01 23:21:45,2.83 GB/s,0 kB/s,0 kB/s,1.80 GB/s,0 kB/s,2.84 GB/s
2023-04-01 23:21:50,2.83 GB/s,0 kB/s,0 kB/s,1.80 GB/s,0 kB/s,2.84 GB/s
2023-04-01 23:21:55,2.51 GB/s,0 kB/s,17 kB/s,1.74 GB/s,0 kB/s,2.51 GB/s
2023-04-01 23:22:00,2.51 GB/s,0 kB/s,17 kB/s,1.74 GB/s,0 kB/s,2.51 GB/s
2023-04-01 23:22:05,2.23 GB/s,0 kB/s,63.9 kB/s,1.32 GB/s,0 kB/s,2.25 GB/s
2023-04-01 23:22:10,2.23 GB/s,0 kB/s,63.9 kB/s,1.32 GB/s,0 kB/s,2.25 GB/s
2023-04-01 23:22:15,2.74 GB/s,0 kB/s,5.80 kB/s,1.74 GB/s,0 kB/s,2.76 GB/s
2023-04-01 23:22:20,2.74 GB/s,0 kB/s,5.80 kB/s,1.74 GB/s,0 kB/s,2.76 GB/s
2023-04-01 23:22:25,3.28 GB/s,0 kB/s,11.2 kB/s,2.03 GB/s,0 kB/s,3.28 GB/s
2023-04-01 23:22:30,3.28 GB/s,0 kB/s,11.2 kB/s,2.03 GB/s,0 kB/s,3.28 GB/s
2023-04-01 23:22:35,2.55 GB/s,0 kB/s,110 kB/s,1.66 GB/s,0 kB/s,2.56 GB/s
2023-04-01 23:22:40,2.55 GB/s,0 kB/s,110 kB/s,1.66 GB/s,0 kB/s,2.56 GB/s
2023-04-01 23:22:45,1.56 GB/s,0 kB/s,0 kB/s,975 MB/s,0 kB/s,1.56 GB/s
2023-04-01 23:22:50,1.56 GB/s,0 kB/s,0 kB/s,975 MB/s,0 kB/s,1.56 GB/s
2023-04-01 23:22:55,3.25 GB/s,0 kB/s,5.60 kB/s,2.07 GB/s,0 kB/s,3.26 GB/s
2023-04-01 23:23:00,3.25 GB/s,0 kB/s,5.60 kB/s,2.07 GB/s,0 kB/s,3.26 GB/s
2023-04-01 23:23:05,3.61 GB/s,0 kB/s,6 kB/s,2.49 GB/s,0 kB/s,3.62 GB/s
2023-04-01 23:23:10,3.61 GB/s,0 kB/s,6 kB/s,2.49 GB/s,0 kB/s,3.62 GB/s
2023-04-01 23:23:15,3.48 GB/s,0 kB/s,0 kB/s,1.93 GB/s,0 kB/s,3.49 GB/s
2023-04-01 23:23:20,3.48 GB/s,0 kB/s,0 kB/s,1.93 GB/s,0 kB/s,3.49 GB/s
2023-04-01 23:23:25,2.29 GB/s,0 kB/s,0 kB/s,1.52 GB/s,0 kB/s,2.31 GB/s
2023-04-01 23:23:30,2.29 GB/s,0 kB/s,0 kB/s,1.52 GB/s,0 kB/s,2.31 GB/s
2023-04-01 23:23:35,1.15 GB/s,0 kB/s,28.4 kB/s,776 MB/s,0 kB/s,1.16 GB/s
2023-04-01 23:23:40,1.15 GB/s,0 kB/s,28.4 kB/s,776 MB/s,0 kB/s,1.16 GB/s
2023-04-01 23:23:45,2.61 GB/s,0 kB/s,0 kB/s,1.69 GB/s,0 kB/s,2.62 GB/s
2023-04-01 23:23:50,2.61 GB/s,0 kB/s,0 kB/s,1.69 GB/s,0 kB/s,2.62 GB/s
2023-04-01 23:23:55,2.16 GB/s,0 kB/s,0 kB/s,1.38 GB/s,0 kB/s,2.17 GB/s
2023-04-01 23:24:00,2.16 GB/s,0 kB/s,0 kB/s,1.38 GB/s,0 kB/s,2.17 GB/s
2023-04-01 23:24:05,2.05 GB/s,0 kB/s,62.1 kB/s,1.38 GB/s,0 kB/s,2.06 GB/s
2023-04-01 23:24:10,2.05 GB/s,0 kB/s,62.1 kB/s,1.38 GB/s,0 kB/s,2.06 GB/s
2023-04-01 23:24:15,3.56 GB/s,0 kB/s,5.80 kB/s,2.14 GB/s,0 kB/s,3.57 GB/s
2023-04-01 23:24:20,3.56 GB/s,0 kB/s,5.80 kB/s,2.14 GB/s,0 kB/s,3.57 GB/s
2023-04-01 23:24:25,1.32 GB/s,0 kB/s,11.2 kB/s,899 MB/s,0 kB/s,1.33 GB/s
2023-04-01 23:24:30,1.32 GB/s,0 kB/s,11.2 kB/s,899 MB/s,0 kB/s,1.33 GB/s
2023-04-01 23:24:35,3.95 GB/s,0 kB/s,0 kB/s,2.48 GB/s,0 kB/s,3.96 GB/s
2023-04-01 23:24:40,3.95 GB/s,0 kB/s,0 kB/s,2.48 GB/s,0 kB/s,3.96 GB/s
2023-04-01 23:24:45,2.25 GB/s,0 kB/s,13.4 kB/s,1.47 GB/s,0 kB/s,2.27 GB/s
2023-04-01 23:24:50,2.25 GB/s,0 kB/s,13.4 kB/s,1.47 GB/s,0 kB/s,2.27 GB/s
2023-04-01 23:24:55,3.03 GB/s,0 kB/s,0 kB/s,1.86 GB/s,0 kB/s,3.03 GB/s
2023-04-01 23:25:00,3.03 GB/s,0 kB/s,0 kB/s,1.86 GB/s,0 kB/s,3.03 GB/s
2023-04-01 23:25:05,3.52 GB/s,0 kB/s,16.8 kB/s,2.20 GB/s,0 kB/s,3.52 GB/s
2023-04-01 23:25:10,3.52 GB/s,0 kB/s,16.8 kB/s,2.20 GB/s,0 kB/s,3.52 GB/s
2023-04-01 23:25:15,2.85 GB/s,0 kB/s,11.2 kB/s,1.82 GB/s,0 kB/s,2.86 GB/s
2023-04-01 23:25:20,2.85 GB/s,0 kB/s,11.2 kB/s,1.82 GB/s,0 kB/s,2.86 GB/s
2023-04-01 23:25:25,4.94 GB/s,0 kB/s,0 kB/s,3.16 GB/s,0 kB/s,4.96 GB/s
2023-04-01 23:25:30,4.94 GB/s,0 kB/s,0 kB/s,3.16 GB/s,0 kB/s,4.96 GB/s
2023-04-01 23:25:35,2.93 GB/s,0 kB/s,17.4 kB/s,1.89 GB/s,0 kB/s,2.94 GB/s
2023-04-01 23:25:40,2.93 GB/s,0 kB/s,17.4 kB/s,1.89 GB/s,0 kB/s,2.94 GB/s
2023-04-01 23:25:45,3.79 GB/s,0 kB/s,17 kB/s,2.49 GB/s,0 kB/s,3.81 GB/s
2023-04-01 23:25:50,3.79 GB/s,0 kB/s,17 kB/s,2.49 GB/s,0 kB/s,3.81 GB/s
2023-04-01 23:25:55,3.51 GB/s,0 kB/s,0 kB/s,2.30 GB/s,0 kB/s,3.53 GB/s
2023-04-01 23:26:00,3.51 GB/s,0 kB/s,0 kB/s,2.30 GB/s,0 kB/s,3.53 GB/s
2023-04-01 23:26:05,2.28 GB/s,0 kB/s,64.7 kB/s,1.52 GB/s,0 kB/s,2.29 GB/s
2023-04-01 23:26:10,2.28 GB/s,0 kB/s,64.7 kB/s,1.52 GB/s,0 kB/s,2.29 GB/s
2023-04-01 23:26:15,4.36 GB/s,0 kB/s,11.2 kB/s,2.82 GB/s,0 kB/s,4.37 GB/s
2023-04-01 23:26:20,4.36 GB/s,0 kB/s,11.2 kB/s,2.82 GB/s,0 kB/s,4.37 GB/s
2023-04-01 23:26:25,2.90 GB/s,0 kB/s,22.4 kB/s,1.86 GB/s,0 kB/s,2.92 GB/s
2023-04-01 23:26:30,2.90 GB/s,0 kB/s,22.4 kB/s,1.86 GB/s,0 kB/s,2.92 GB/s
2023-04-01 23:26:35,4.28 GB/s,0 kB/s,5.60 kB/s,2.83 GB/s,0 kB/s,4.30 GB/s
2023-04-01 23:26:40,4.28 GB/s,0 kB/s,5.60 kB/s,2.83 GB/s,0 kB/s,4.30 GB/s
2023-04-01 23:26:45,2.45 GB/s,0 kB/s,0 kB/s,1.64 GB/s,0 kB/s,2.47 GB/s
2023-04-01 23:26:50,2.45 GB/s,0 kB/s,0 kB/s,1.64 GB/s,0 kB/s,2.47 GB/s
2023-04-01 23:26:55,4.02 GB/s,0 kB/s,0 kB/s,2.62 GB/s,0 kB/s,4.03 GB/s
2023-04-01 23:27:00,4.02 GB/s,0 kB/s,0 kB/s,2.62 GB/s,0 kB/s,4.03 GB/s
2023-04-01 23:27:05,2.67 GB/s,0 kB/s,11.2 kB/s,1.58 GB/s,0 kB/s,2.68 GB/s
2023-04-01 23:27:10,2.67 GB/s,0 kB/s,11.2 kB/s,1.58 GB/s,0 kB/s,2.68 GB/s
2023-04-01 23:27:15,3.64 GB/s,0 kB/s,11.6 kB/s,2.35 GB/s,0 kB/s,3.65 GB/s
2023-04-01 23:27:20,3.64 GB/s,0 kB/s,11.6 kB/s,2.35 GB/s,0 kB/s,3.65 GB/s
2023-04-01 23:27:25,6.43 GB/s,0 kB/s,22.4 kB/s,4.17 GB/s,0 kB/s,6.44 GB/s
2023-04-01 23:27:30,6.43 GB/s,0 kB/s,22.4 kB/s,4.17 GB/s,0 kB/s,6.44 GB/s
2023-04-01 23:27:35,2.79 GB/s,0 kB/s,17 kB/s,1.66 GB/s,0 kB/s,2.81 GB/s
2023-04-01 23:27:40,2.79 GB/s,0 kB/s,17 kB/s,1.66 GB/s,0 kB/s,2.81 GB/s
2023-04-01 23:27:45,4.58 GB/s,0 kB/s,0 kB/s,3.04 GB/s,0 kB/s,4.59 GB/s
2023-04-01 23:27:50,4.58 GB/s,0 kB/s,0 kB/s,3.04 GB/s,0 kB/s,4.59 GB/s
2023-04-01 23:27:55,4.24 GB/s,0 kB/s,0 kB/s,2.47 GB/s,0 kB/s,4.24 GB/s
2023-04-01 23:28:00,4.24 GB/s,0 kB/s,0 kB/s,2.47 GB/s,0 kB/s,4.24 GB/s
2023-04-01 23:28:05,3.38 GB/s,0 kB/s,73.7 kB/s,2.26 GB/s,0 kB/s,3.38 GB/s
2023-04-01 23:28:10,3.38 GB/s,0 kB/s,73.7 kB/s,2.26 GB/s,0 kB/s,3.38 GB/s
2023-04-01 23:28:15,2.00 GB/s,0 kB/s,0 kB/s,1.16 GB/s,0 kB/s,2.01 GB/s
2023-04-01 23:28:20,2.00 GB/s,0 kB/s,0 kB/s,1.16 GB/s,0 kB/s,2.01 GB/s
2023-04-01 23:28:25,4.45 GB/s,0 kB/s,5.60 kB/s,2.79 GB/s,0 kB/s,4.46 GB/s
2023-04-01 23:28:30,4.45 GB/s,0 kB/s,5.60 kB/s,2.79 GB/s,0 kB/s,4.46 GB/s
2023-04-01 23:28:35,2.21 GB/s,0 kB/s,0 kB/s,1.51 GB/s,0 kB/s,2.22 GB/s
2023-04-01 23:28:40,2.21 GB/s,0 kB/s,0 kB/s,1.51 GB/s,0 kB/s,2.22 GB/s
2023-04-01 23:28:45,3.29 GB/s,0 kB/s,11.2 kB/s,2.38 GB/s,0 kB/s,3.30 GB/s
2023-04-01 23:28:50,3.29 GB/s,0 kB/s,11.2 kB/s,2.38 GB/s,0 kB/s,3.30 GB/s
2023-04-01 23:28:55,3.76 GB/s,0 kB/s,6 kB/s,2.10 GB/s,0 kB/s,3.77 GB/s
2023-04-01 23:29:00,3.76 GB/s,0 kB/s,6 kB/s,2.10 GB/s,0 kB/s,3.77 GB/s
2023-04-01 23:29:05,2.54 GB/s,0 kB/s,0 kB/s,1.60 GB/s,0 kB/s,2.55 GB/s
2023-04-01 23:29:10,2.54 GB/s,0 kB/s,0 kB/s,1.60 GB/s,0 kB/s,2.55 GB/s
2023-04-01 23:29:15,3.89 GB/s,0 kB/s,16.8 kB/s,2.67 GB/s,0 kB/s,3.90 GB/s
2023-04-01 23:29:20,3.89 GB/s,0 kB/s,16.8 kB/s,2.67 GB/s,0 kB/s,3.90 GB/s
2023-04-01 23:29:25,2.67 GB/s,0 kB/s,22.8 kB/s,1.53 GB/s,0 kB/s,2.68 GB/s
2023-04-01 23:29:30,2.67 GB/s,0 kB/s,22.8 kB/s,1.53 GB/s,0 kB/s,2.68 GB/s
2023-04-01 23:29:35,1.85 GB/s,0 kB/s,0 kB/s,1.39 GB/s,0 kB/s,1.86 GB/s
2023-04-01 23:29:40,1.85 GB/s,0 kB/s,0 kB/s,1.39 GB/s,0 kB/s,1.86 GB/s
2023-04-01 23:29:45,3.37 GB/s,0 kB/s,0 kB/s,1.88 GB/s,0 kB/s,3.37 GB/s
2023-04-01 23:29:50,3.37 GB/s,0 kB/s,0 kB/s,1.88 GB/s,0 kB/s,3.37 GB/s
2023-04-01 23:29:55,2.25 GB/s,0 kB/s,0 kB/s,1.48 GB/s,0 kB/s,2.26 GB/s
2023-04-01 23:30:00,2.25 GB/s,0 kB/s,0 kB/s,1.48 GB/s,0 kB/s,2.26 GB/s
2023-04-01 23:30:05,3.78 GB/s,0 kB/s,84.9 kB/s,2.38 GB/s,0 kB/s,3.80 GB/s
2023-04-01 23:30:10,3.78 GB/s,0 kB/s,84.9 kB/s,2.38 GB/s,0 kB/s,3.80 GB/s
2023-04-01 23:30:15,2.25 GB/s,0 kB/s,5.60 kB/s,1.50 GB/s,0 kB/s,2.26 GB/s
2023-04-01 23:30:20,2.25 GB/s,0 kB/s,5.60 kB/s,1.50 GB/s,0 kB/s,2.26 GB/s
2023-04-01 23:30:25,3.18 GB/s,0 kB/s,11.4 kB/s,2.32 GB/s,0 kB/s,3.19 GB/s
2023-04-01 23:30:30,3.18 GB/s,0 kB/s,11.4 kB/s,2.32 GB/s,0 kB/s,3.19 GB/s
2023-04-01 23:30:35,3.64 GB/s,0 kB/s,11.2 kB/s,1.96 GB/s,0 kB/s,3.65 GB/s
2023-04-01 23:30:40,3.64 GB/s,0 kB/s,11.2 kB/s,1.96 GB/s,0 kB/s,3.65 GB/s
2023-04-01 23:30:45,2.39 GB/s,0 kB/s,6 kB/s,1.86 GB/s,0 kB/s,2.41 GB/s
2023-04-01 23:30:50,2.39 GB/s,0 kB/s,6 kB/s,1.86 GB/s,0 kB/s,2.41 GB/s
