"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit","timeToFail"
"2023-04-02 12:49:30","1680414570000","0%","0%","0%","8.20%","4.60%","7.10%","22.3%","364 MiB","14.4 MiB","416 MiB","175 MiB","5.87 GB/s","0 kB/s","17 kB/s","3.75 GB/s","0 kB/s","5.89 GB/s","3.75 GB/s","0 kB/s","10.8 kB/s","5.89 GB/s","0 kB/s","3.75 GB/s","1496"
"2023-04-02 12:49:40","1680414580000","0%","0%","0%","8.40%","4.40%","7.60%","27.1%","366 MiB","14.4 MiB","416 MiB","173 MiB","6.14 GB/s","0 kB/s","28.4 kB/s","4.62 GB/s","0 kB/s","6.16 GB/s","4.62 GB/s","0 kB/s","24.6 kB/s","6.16 GB/s","0 kB/s","4.62 GB/s","15765"
"2023-04-02 12:49:50","1680414590000","0%","0%","0%","10.4%","4.50%","8.10%","24.0%","361 MiB","14.4 MiB","416 MiB","178 MiB","4.05 GB/s","0 kB/s","24.4 kB/s","3.95 GB/s","0 kB/s","4.07 GB/s","3.95 GB/s","0 kB/s","16.2 kB/s","4.07 GB/s","0 kB/s","3.95 GB/s","5765"
"2023-04-02 12:50:00","1680414600000","0%","0%","0%","8.60%","5%","9.80%","28.2%","374 MiB","14.4 MiB","416 MiB","165 MiB","6.50 GB/s","0 kB/s","22.4 kB/s","4.41 GB/s","0 kB/s","6.52 GB/s","4.41 GB/s","0 kB/s","10.8 kB/s","6.53 GB/s","0 kB/s","4.41 GB/s","139"
"2023-04-02 12:50:10","1680414610000","0%","0%","0%","7.90%","10.2%","4.80%","11.5%","358 MiB","14.4 MiB","416 MiB","181 MiB","2.04 GB/s","0 kB/s","0 kB/s","1.71 GB/s","0 kB/s","2.06 GB/s","1.71 GB/s","0 kB/s","0 kB/s","2.06 GB/s","0 kB/s","1.71 GB/s","237"
"2023-04-02 12:50:20","1680414620000","0%","0%","0%","7.10%","9.80%","5.40%","7.30%","343 MiB","14.4 MiB","416 MiB","196 MiB","451 MB/s","0 kB/s","78.9 kB/s","611 MB/s","0 kB/s","468 MB/s","611 MB/s","0 kB/s","303 kB/s","469 MB/s","0 kB/s","611 MB/s","695"
"2023-04-02 12:50:30","1680414630000","0%","0%","0%","6.80%","7.40%","6.30%","12.4%","350 MiB","14.4 MiB","416 MiB","190 MiB","1.98 GB/s","0 kB/s","11.4 kB/s","2.35 GB/s","0 kB/s","2.00 GB/s","2.35 GB/s","0 kB/s","10.8 kB/s","2.00 GB/s","0 kB/s","2.35 GB/s","3822"
"2023-04-02 12:50:40","1680414640000","0%","0%","0%","8.30%","7.70%","8.10%","20.9%","361 MiB","14.4 MiB","416 MiB","179 MiB","4.77 GB/s","0 kB/s","56 kB/s","3.69 GB/s","0 kB/s","4.79 GB/s","3.69 GB/s","0 kB/s","54.2 kB/s","4.79 GB/s","0 kB/s","3.69 GB/s","1227"
"2023-04-02 12:50:50","1680414650000","0%","0%","0%","7.90%","6.80%","7.50%","9.60%","356 MiB","14.4 MiB","416 MiB","183 MiB","1.01 GB/s","0 kB/s","76.2 kB/s","1.12 GB/s","0 kB/s","1.03 GB/s","1.12 GB/s","0 kB/s","68.4 kB/s","1.03 GB/s","0 kB/s","1.12 GB/s","9400"
"2023-04-02 12:51:00","1680414660000","0%","0%","0%","8.30%","6.50%","7.50%","18.1%","365 MiB","14.4 MiB","416 MiB","174 MiB","3.02 GB/s","0 kB/s","0 kB/s","2.60 GB/s","0 kB/s","3.04 GB/s","2.60 GB/s","0 kB/s","0 kB/s","3.04 GB/s","0 kB/s","2.60 GB/s","3107"
"2023-04-02 12:51:10","1680414670000","0%","0%","0%","8.30%","8.20%","7.20%","21.9%","357 MiB","14.4 MiB","416 MiB","182 MiB","5.30 GB/s","0 kB/s","0 kB/s","3.68 GB/s","0 kB/s","5.32 GB/s","3.68 GB/s","0 kB/s","0 kB/s","5.32 GB/s","0 kB/s","3.68 GB/s","2533"
"2023-04-02 12:51:20","1680414680000","0%","0%","0%","6.90%","6.00%","6.20%","7.10%","355 MiB","14.4 MiB","416 MiB","185 MiB","411 MB/s","0 kB/s","0 kB/s","491 MB/s","0 kB/s","426 MB/s","491 MB/s","0 kB/s","0 kB/s","427 MB/s","0 kB/s","491 MB/s","273528"
"2023-04-02 12:51:30","1680414690000","0%","0%","0%","7.50%","4.40%","7.20%","19.5%","356 MiB","14.4 MiB","416 MiB","183 MiB","4.26 GB/s","0 kB/s","23 kB/s","3.65 GB/s","0 kB/s","4.28 GB/s","3.65 GB/s","0 kB/s","15 kB/s","4.28 GB/s","0 kB/s","3.65 GB/s","263528"
"2023-04-02 12:51:40","1680414700000","0%","0%","0%","8.80%","6.80%","7.10%","21.5%","353 MiB","14.4 MiB","416 MiB","186 MiB","4.57 GB/s","0 kB/s","33.6 kB/s","3.17 GB/s","0 kB/s","4.59 GB/s","3.17 GB/s","0 kB/s","25.8 kB/s","4.59 GB/s","0 kB/s","3.17 GB/s","253528"
"2023-04-02 12:51:50","1680414710000","0%","0%","0%","9.20%","6.40%","7.90%","21.8%","354 MiB","14.4 MiB","416 MiB","185 MiB","4.23 GB/s","0 kB/s","11.2 kB/s","2.89 GB/s","0 kB/s","4.25 GB/s","2.89 GB/s","0 kB/s","5.40 kB/s","4.26 GB/s","0 kB/s","2.89 GB/s","243528"
"2023-04-02 12:52:00","1680414720000","0%","0%","0%","8.00%","6.50%","7.20%","26.5%","357 MiB","14.4 MiB","416 MiB","182 MiB","6.69 GB/s","0 kB/s","5.80 kB/s","4.24 GB/s","0 kB/s","6.71 GB/s","4.24 GB/s","0 kB/s","5.40 kB/s","6.71 GB/s","0 kB/s","4.24 GB/s","233528"
"2023-04-02 12:52:10","1680414730000","0%","0%","0%","2.90%","3.40%","2.50%","4.20%","361 MiB","14.4 MiB","416 MiB","178 MiB","1.16 GB/s","0 kB/s","0 kB/s","331 MB/s","0 kB/s","1.16 GB/s","330 MB/s","0 kB/s","0 kB/s","1.16 GB/s","0 kB/s","330 MB/s","223528"
"2023-04-02 12:52:20","1680414740000","0%","0%","0%","0.200%","0.300%","0.300%","3.10%","361 MiB","14.4 MiB","416 MiB","178 MiB","1.01 GB/s","0 kB/s","67.9 kB/s","616 MB/s","0 kB/s","1.01 GB/s","616 MB/s","0 kB/s","299 kB/s","1.01 GB/s","0 kB/s","616 MB/s","213528"
"2023-04-02 12:52:30","1680414750000","0%","0%","0%","0.100%","0.300%","0.1000%","1.30%","361 MiB","14.4 MiB","416 MiB","178 MiB","440 MB/s","0 kB/s","11.2 kB/s","269 MB/s","0 kB/s","440 MB/s","269 MB/s","0 kB/s","5.40 kB/s","441 MB/s","0 kB/s","269 MB/s","203528"
"2023-04-02 12:52:40","1680414760000","0%","0%","0%","0.800%","1.40%","1.50%","2.50%","361 MiB","14.4 MiB","416 MiB","178 MiB","507 MB/s","0 kB/s","28 kB/s","330 MB/s","0 kB/s","510 MB/s","330 MB/s","0 kB/s","20.4 kB/s","511 MB/s","0 kB/s","330 MB/s","193528"
"2023-04-02 12:52:50","1680414770000","0%","0%","0%","1.20%","1.90%","1.60%","1.40%","361 MiB","14.4 MiB","416 MiB","178 MiB","86.7 MB/s","0 kB/s","0 kB/s","79.0 MB/s","0 kB/s","89.6 MB/s","78.9 MB/s","0 kB/s","0 kB/s","90.6 MB/s","0 kB/s","78.9 MB/s","183528"
"2023-04-02 12:53:00","1680414780000","0%","0%","0%","1.50%","2.40%","1.10%","1.60%","361 MiB","14.4 MiB","416 MiB","178 MiB","82.6 MB/s","0 kB/s","0 kB/s","75.4 MB/s","0 kB/s","85.3 MB/s","75.4 MB/s","0 kB/s","0 kB/s","86.3 MB/s","0 kB/s","75.4 MB/s","173528"
"2023-04-02 12:53:10","1680414790000","0%","0%","0%","1.30%","1.90%","1.10%","1.90%","356 MiB","14.4 MiB","416 MiB","183 MiB","82.0 MB/s","0 kB/s","6 kB/s","73.4 MB/s","0 kB/s","84.6 MB/s","73.3 MB/s","0 kB/s","4.20 kB/s","85.6 MB/s","0 kB/s","73.3 MB/s","163528"
"2023-04-02 12:53:20","1680414800000","0%","0%","0%","0.200%","0.500%","0.1000%","1.60%","356 MiB","14.4 MiB","416 MiB","183 MiB","509 MB/s","0 kB/s","0 kB/s","313 MB/s","0 kB/s","510 MB/s","312 MB/s","0 kB/s","0 kB/s","511 MB/s","0 kB/s","312 MB/s","153528"
"2023-04-02 12:53:30","1680414810000","0%","0%","0%","1.000%","1.80%","1.00%","3.10%","356 MiB","14.4 MiB","416 MiB","183 MiB","563 MB/s","0 kB/s","0 kB/s","361 MB/s","0 kB/s","566 MB/s","361 MB/s","0 kB/s","0 kB/s","567 MB/s","0 kB/s","361 MB/s","143528"
"2023-04-02 12:53:40","1680414820000","0%","0%","0%","1.80%","2.10%","1.50%","3.50%","356 MiB","14.4 MiB","416 MiB","183 MiB","531 MB/s","0 kB/s","22.8 kB/s","350 MB/s","0 kB/s","535 MB/s","350 MB/s","0 kB/s","19.2 kB/s","536 MB/s","0 kB/s","350 MB/s","133528"
"2023-04-02 12:53:50","1680414830000","0%","0%","0%","2.40%","3.20%","2.50%","3.80%","354 MiB","14.4 MiB","416 MiB","185 MiB","599 MB/s","0 kB/s","33.6 kB/s","409 MB/s","0 kB/s","604 MB/s","409 MB/s","0 kB/s","21.6 kB/s","605 MB/s","0 kB/s","409 MB/s","123528"
"2023-04-02 12:54:00","1680414840000","0%","0%","0%","3.10%","4.70%","2.10%","3.70%","354 MiB","14.4 MiB","416 MiB","185 MiB","556 MB/s","0 kB/s","11.2 kB/s","377 MB/s","0 kB/s","560 MB/s","377 MB/s","0 kB/s","5.40 kB/s","561 MB/s","0 kB/s","377 MB/s","113528"
"2023-04-02 12:54:10","1680414850000","0%","0%","0%","1.20%","1.80%","1.20%","2.10%","354 MiB","14.4 MiB","416 MiB","185 MiB","555 MB/s","0 kB/s","17.2 kB/s","359 MB/s","0 kB/s","558 MB/s","359 MB/s","0 kB/s","9.60 kB/s","559 MB/s","0 kB/s","359 MB/s","103528"
"2023-04-02 12:54:20","1680414860000","0%","0%","0%","0.300%","0.600%","0.500%","4.60%","354 MiB","14.4 MiB","416 MiB","185 MiB","1.55 GB/s","0 kB/s","113 kB/s","950 MB/s","0 kB/s","1.55 GB/s","950 MB/s","0 kB/s","351 kB/s","1.56 GB/s","0 kB/s","950 MB/s","93528"
"2023-04-02 12:54:30","1680414870000","0%","0%","0%","0.300%","0.100%","0.400%","1.30%","354 MiB","14.4 MiB","416 MiB","185 MiB","529 MB/s","0 kB/s","107 kB/s","323 MB/s","0 kB/s","529 MB/s","323 MB/s","0 kB/s","59 kB/s","530 MB/s","0 kB/s","323 MB/s","83528"
"2023-04-02 12:54:40","1680414880000","0%","0%","0%","0.400%","0.800%","0.500%","2.50%","354 MiB","14.4 MiB","416 MiB","185 MiB","537 MB/s","0 kB/s","22.6 kB/s","334 MB/s","0 kB/s","538 MB/s","334 MB/s","0 kB/s","23.6 kB/s","538 MB/s","0 kB/s","334 MB/s","73528"
"2023-04-02 12:54:50","1680414890000","0%","0%","0%","0%","0.200%","0.200%","1.60%","354 MiB","14.4 MiB","416 MiB","185 MiB","559 MB/s","0 kB/s","17.2 kB/s","343 MB/s","0 kB/s","559 MB/s","343 MB/s","0 kB/s","9.60 kB/s","560 MB/s","0 kB/s","343 MB/s","63528"
"2023-04-02 12:55:00","1680414900000","0%","0%","0%","1.30%","2.00%","1.60%","2.30%","354 MiB","14.4 MiB","416 MiB","185 MiB","533 MB/s","0 kB/s","0 kB/s","347 MB/s","0 kB/s","535 MB/s","347 MB/s","0 kB/s","0 kB/s","536 MB/s","0 kB/s","347 MB/s","53528"
"2023-04-02 12:55:10","1680414910000","0%","0%","0%","0.400%","0.500%","0.300%","4.90%","354 MiB","14.4 MiB","416 MiB","185 MiB","1.51 GB/s","0 kB/s","0 kB/s","925 MB/s","0 kB/s","1.51 GB/s","925 MB/s","0 kB/s","0 kB/s","1.51 GB/s","0 kB/s","925 MB/s","43528"
"2023-04-02 12:55:20","1680414920000","0%","0%","0%","1.10%","1.70%","1.30%","2.40%","354 MiB","14.4 MiB","416 MiB","185 MiB","496 MB/s","0 kB/s","11.4 kB/s","324 MB/s","0 kB/s","499 MB/s","324 MB/s","0 kB/s","10.8 kB/s","500 MB/s","0 kB/s","324 MB/s","33528"
"2023-04-02 12:55:30","1680414930000","0%","0%","0%","1.10%","1.40%","1.30%","2.40%","354 MiB","14.4 MiB","416 MiB","185 MiB","602 MB/s","0 kB/s","6 kB/s","385 MB/s","0 kB/s","604 MB/s","385 MB/s","0 kB/s","4.20 kB/s","605 MB/s","0 kB/s","385 MB/s","23528"
"2023-04-02 12:55:40","1680414940000","0%","0%","0%","1.20%","2.00%","1.80%","1.70%","354 MiB","14.4 MiB","416 MiB","185 MiB","92.3 MB/s","0 kB/s","22.4 kB/s","83.1 MB/s","0 kB/s","95.2 MB/s","83.0 MB/s","0 kB/s","20.4 kB/s","96.2 MB/s","0 kB/s","83.0 MB/s","13528"
"2023-04-02 12:55:50","1680414950000","0%","0%","0%","0.900%","1.10%","0.600%","1.80%","354 MiB","14.4 MiB","416 MiB","185 MiB","510 MB/s","0 kB/s","5.60 kB/s","323 MB/s","0 kB/s","512 MB/s","322 MB/s","0 kB/s","5.40 kB/s","513 MB/s","0 kB/s","322 MB/s","3528"
"2023-04-02 12:56:00","1680414960000","0%","0%","0%","2.60%","3.60%","2.70%","10.6%","360 MiB","14.4 MiB","416 MiB","180 MiB","2.65 GB/s","0 kB/s","0 kB/s","1.74 GB/s","0 kB/s","2.65 GB/s","1.74 GB/s","0 kB/s","0 kB/s","2.65 GB/s","0 kB/s","1.74 GB/s","42"
"2023-04-02 12:56:10","1680414970000","0%","0%","0%","4.40%","7.20%","4.30%","11.8%","354 MiB","14.4 MiB","416 MiB","186 MiB","2.18 GB/s","0 kB/s","11.6 kB/s","2.13 GB/s","0 kB/s","2.19 GB/s","2.13 GB/s","0 kB/s","9.60 kB/s","2.19 GB/s","0 kB/s","2.13 GB/s","151"
"2023-04-02 12:56:20","1680414980000","0%","0%","0%","5.20%","8.20%","4.30%","9.70%","350 MiB","14.4 MiB","416 MiB","189 MiB","1.78 GB/s","0 kB/s","81.3 kB/s","1.19 GB/s","0 kB/s","1.79 GB/s","1.19 GB/s","0 kB/s","424 kB/s","1.79 GB/s","0 kB/s","1.19 GB/s","31"
"2023-04-02 12:56:30","1680414990000","0%","0%","0%","4.70%","5.60%","3.80%","6.00%","344 MiB","14.4 MiB","416 MiB","195 MiB","299 MB/s","0 kB/s","0 kB/s","945 MB/s","0 kB/s","308 MB/s","945 MB/s","0 kB/s","0 kB/s","309 MB/s","0 kB/s","945 MB/s","136"
"2023-04-02 12:56:40","1680415000000","0%","0%","0%","4.60%","7.20%","2.90%","4.30%","342 MiB","14.4 MiB","416 MiB","197 MiB","183 MB/s","0 kB/s","16.8 kB/s","311 MB/s","0 kB/s","191 MB/s","311 MB/s","0 kB/s","15 kB/s","192 MB/s","0 kB/s","311 MB/s","15"
"2023-04-02 12:56:50","1680415010000","0%","0%","0%","5.10%","5.60%","3.50%","6.80%","352 MiB","14.4 MiB","416 MiB","187 MiB","1.29 GB/s","0 kB/s","5.60 kB/s","730 MB/s","0 kB/s","1.30 GB/s","730 MB/s","0 kB/s","5.40 kB/s","1.30 GB/s","0 kB/s","730 MB/s","132"
"2023-04-02 12:57:00","1680415020000","0%","0%","0%","6.80%","7.10%","4.50%","13.5%","365 MiB","14.4 MiB","416 MiB","174 MiB","1.66 GB/s","0 kB/s","6 kB/s","2.30 GB/s","0 kB/s","1.68 GB/s","2.30 GB/s","0 kB/s","4.20 kB/s","1.68 GB/s","0 kB/s","2.30 GB/s","32"
"2023-04-02 12:57:10","1680415030000","0%","0%","0%","6.10%","5.20%","4.10%","6.60%","355 MiB","14.4 MiB","416 MiB","184 MiB","768 MB/s","0 kB/s","0 kB/s","678 MB/s","0 kB/s","778 MB/s","678 MB/s","0 kB/s","0 kB/s","778 MB/s","0 kB/s","678 MB/s","333"
"2023-04-02 12:57:20","1680415040000","0%","0%","0%","5.30%","4.60%","3.60%","6.20%","342 MiB","14.4 MiB","416 MiB","197 MiB","205 MB/s","0 kB/s","60.2 kB/s","904 MB/s","0 kB/s","212 MB/s","904 MB/s","0 kB/s","48.6 kB/s","213 MB/s","0 kB/s","904 MB/s","1214768"
"2023-04-02 12:57:30","1680415050000","0%","0%","0%","8.60%","7.40%","5.60%","8.50%","348 MiB","14.4 MiB","416 MiB","191 MiB","672 MB/s","0 kB/s","17.8 kB/s","723 MB/s","0 kB/s","690 MB/s","723 MB/s","0 kB/s","13.8 kB/s","691 MB/s","0 kB/s","723 MB/s","1204768"
"2023-04-02 12:57:40","1680415060000","0%","0%","0%","2.40%","3.20%","3.20%","8.70%","354 MiB","14.4 MiB","416 MiB","185 MiB","2.43 GB/s","0 kB/s","46.8 kB/s","1.33 GB/s","0 kB/s","2.44 GB/s","1.33 GB/s","0 kB/s","36.6 kB/s","2.44 GB/s","0 kB/s","1.33 GB/s","1194768"
"2023-04-02 12:57:50","1680415070000","0%","0%","0%","3.80%","5.70%","3.60%","6.30%","354 MiB","14.4 MiB","416 MiB","185 MiB","746 MB/s","0 kB/s","0 kB/s","536 MB/s","0 kB/s","753 MB/s","536 MB/s","0 kB/s","0 kB/s","754 MB/s","0 kB/s","536 MB/s","1184768"
"2023-04-02 12:58:00","1680415080000","0%","0%","0%","4.00%","5.30%","4.00%","8.40%","354 MiB","14.4 MiB","416 MiB","185 MiB","1.94 GB/s","0 kB/s","6.80 kB/s","1.33 GB/s","0 kB/s","1.95 GB/s","1.33 GB/s","0 kB/s","9.60 kB/s","1.94 GB/s","0 kB/s","1.33 GB/s","1174768"
"2023-04-02 12:58:10","1680415090000","0%","0%","0%","9.40%","13.0%","6.70%","12.9%","354 MiB","14.4 MiB","416 MiB","185 MiB","2.31 GB/s","0 kB/s","50.8 kB/s","1.68 GB/s","0 kB/s","2.32 GB/s","1.68 GB/s","0 kB/s","48.8 kB/s","2.33 GB/s","0 kB/s","1.68 GB/s","1164768"
"2023-04-02 12:58:20","1680415100000","0%","0%","0%","6.60%","7.30%","6.10%","13.6%","352 MiB","14.4 MiB","416 MiB","187 MiB","2.71 GB/s","0 kB/s","115 kB/s","1.82 GB/s","0 kB/s","2.73 GB/s","1.82 GB/s","0 kB/s","346 kB/s","2.73 GB/s","0 kB/s","1.82 GB/s","1154768"
"2023-04-02 12:58:30","1680415110000","0%","0%","0%","2.00%","3.60%","1.90%","9.40%","353 MiB","14.4 MiB","416 MiB","186 MiB","2.93 GB/s","0 kB/s","0 kB/s","1.56 GB/s","0 kB/s","2.94 GB/s","1.56 GB/s","0 kB/s","0 kB/s","2.94 GB/s","0 kB/s","1.56 GB/s","1144768"
"2023-04-02 12:58:40","1680415120000","0%","0%","0%","7.00%","8.60%","5.80%","12.7%","351 MiB","14.4 MiB","416 MiB","188 MiB","2.16 GB/s","0 kB/s","11.2 kB/s","1.69 GB/s","0 kB/s","2.17 GB/s","1.69 GB/s","0 kB/s","5.40 kB/s","2.17 GB/s","0 kB/s","1.69 GB/s","1134768"
"2023-04-02 12:58:50","1680415130000","0%","0%","0%","5.10%","6.70%","4.20%","9.10%","351 MiB","14.4 MiB","416 MiB","188 MiB","2.12 GB/s","0 kB/s","5.60 kB/s","1.16 GB/s","0 kB/s","2.13 GB/s","1.16 GB/s","0 kB/s","5.40 kB/s","2.13 GB/s","0 kB/s","1.16 GB/s","1124768"
"2023-04-02 12:59:00","1680415140000","0%","0%","0%","4.70%","6.30%","5.40%","13.2%","352 MiB","14.4 MiB","416 MiB","188 MiB","2.70 GB/s","0 kB/s","17 kB/s","2.01 GB/s","0 kB/s","2.71 GB/s","2.01 GB/s","0 kB/s","10.8 kB/s","2.71 GB/s","0 kB/s","2.01 GB/s","1114768"
"2023-04-02 12:59:10","1680415150000","0%","0%","0%","2.60%","4.10%","2.60%","9.90%","352 MiB","14.4 MiB","416 MiB","188 MiB","3.14 GB/s","0 kB/s","5.60 kB/s","1.70 GB/s","0 kB/s","3.15 GB/s","1.70 GB/s","0 kB/s","5.40 kB/s","3.15 GB/s","0 kB/s","1.70 GB/s","1104768"
"2023-04-02 12:59:20","1680415160000","0%","0%","0%","2.60%","3.50%","3.30%","14.5%","354 MiB","14.4 MiB","416 MiB","185 MiB","3.97 GB/s","0 kB/s","6 kB/s","2.45 GB/s","0 kB/s","3.98 GB/s","2.45 GB/s","0 kB/s","4.20 kB/s","3.98 GB/s","0 kB/s","2.45 GB/s","1094768"
"2023-04-02 12:59:30","1680415170000","0%","0%","0%","3.90%","3.80%","3.80%","11.3%","354 MiB","14.4 MiB","416 MiB","185 MiB","2.99 GB/s","0 kB/s","0 kB/s","1.91 GB/s","0 kB/s","3.00 GB/s","1.91 GB/s","0 kB/s","0 kB/s","3.00 GB/s","0 kB/s","1.91 GB/s","1084768"
"2023-04-02 12:59:40","1680415180000","0%","0%","0%","6.80%","7.30%","7.40%","15.4%","359 MiB","14.4 MiB","416 MiB","180 MiB","3.49 GB/s","0 kB/s","23.9 kB/s","2.26 GB/s","0 kB/s","3.51 GB/s","2.26 GB/s","0 kB/s","20.3 kB/s","3.51 GB/s","0 kB/s","2.26 GB/s","1074768"
"2023-04-02 12:59:50","1680415190000","0%","0%","0%","5.60%","7.00%","5.80%","12.0%","354 MiB","14.4 MiB","416 MiB","185 MiB","2.64 GB/s","0 kB/s","0 kB/s","1.70 GB/s","0 kB/s","2.65 GB/s","1.70 GB/s","0 kB/s","0 kB/s","2.65 GB/s","0 kB/s","1.70 GB/s","1064768"
"2023-04-02 13:00:00","1680415200000","0%","0%","0%","2.20%","2.10%","2.30%","11.6%","352 MiB","14.4 MiB","416 MiB","187 MiB","3.52 GB/s","0 kB/s","0 kB/s","2.17 GB/s","0 kB/s","3.53 GB/s","2.17 GB/s","0 kB/s","0 kB/s","3.53 GB/s","0 kB/s","2.17 GB/s","1054768"
"2023-04-02 13:00:10","1680415210000","0%","0%","0%","2.00%","4.40%","1.30%","6.50%","352 MiB","14.4 MiB","416 MiB","187 MiB","1.55 GB/s","0 kB/s","5.80 kB/s","961 MB/s","0 kB/s","1.55 GB/s","960 MB/s","0 kB/s","5.40 kB/s","1.55 GB/s","0 kB/s","960 MB/s","1044768"
"2023-04-02 13:00:20","1680415220000","0%","0%","0%","1.50%","2.70%","1.30%","2.50%","352 MiB","14.4 MiB","416 MiB","187 MiB","487 MB/s","0 kB/s","62.5 kB/s","318 MB/s","0 kB/s","489 MB/s","318 MB/s","0 kB/s","292 kB/s","490 MB/s","0 kB/s","318 MB/s","1034768"
"2023-04-02 13:00:30","1680415230000","0%","0%","0%","3.90%","4.90%","2.90%","4.60%","352 MiB","14.4 MiB","416 MiB","187 MiB","653 MB/s","0 kB/s","11.2 kB/s","462 MB/s","0 kB/s","659 MB/s","462 MB/s","0 kB/s","5.40 kB/s","660 MB/s","0 kB/s","462 MB/s","1024768"
"2023-04-02 13:00:40","1680415240000","0%","0%","0%","2.40%","3.30%","1.70%","6.00%","352 MiB","14.4 MiB","416 MiB","187 MiB","1.60 GB/s","0 kB/s","22.4 kB/s","998 MB/s","0 kB/s","1.61 GB/s","998 MB/s","0 kB/s","10.8 kB/s","1.61 GB/s","0 kB/s","998 MB/s","1014768"
"2023-04-02 13:00:50","1680415250000","0%","0%","0%","1.90%","3.10%","1.60%","4.60%","352 MiB","14.4 MiB","416 MiB","187 MiB","945 MB/s","0 kB/s","13.8 kB/s","623 MB/s","0 kB/s","948 MB/s","623 MB/s","0 kB/s","16.4 kB/s","949 MB/s","0 kB/s","623 MB/s","1004768"
"2023-04-02 13:01:00","1680415260000","0%","0%","0%","6.40%","10.5%","5.30%","5.20%","352 MiB","14.4 MiB","416 MiB","187 MiB","325 MB/s","0 kB/s","16.8 kB/s","263 MB/s","0 kB/s","335 MB/s","263 MB/s","0 kB/s","10.8 kB/s","336 MB/s","0 kB/s","263 MB/s","994768"
"2023-04-02 13:01:10","1680415270000","0%","0%","0%","0.700%","1.20%","0.300%","3.30%","352 MiB","14.4 MiB","416 MiB","187 MiB","985 MB/s","0 kB/s","11.2 kB/s","608 MB/s","0 kB/s","986 MB/s","608 MB/s","0 kB/s","5.40 kB/s","987 MB/s","0 kB/s","608 MB/s","984768"
"2023-04-02 13:01:20","1680415280000","0%","0%","0%","1.50%","3.10%","1.10%","3.00%","352 MiB","14.4 MiB","416 MiB","187 MiB","538 MB/s","0 kB/s","7.40 kB/s","359 MB/s","0 kB/s","540 MB/s","359 MB/s","0 kB/s","5.40 kB/s","541 MB/s","0 kB/s","359 MB/s","974768"
"2023-04-02 13:01:30","1680415290000","0%","0%","0%","0.300%","0.700%","0.700%","0.500%","352 MiB","14.4 MiB","416 MiB","187 MiB","42.0 MB/s","0 kB/s","11.6 kB/s","18.5 MB/s","0 kB/s","42.9 MB/s","18.4 MB/s","0 kB/s","9.60 kB/s","43.8 MB/s","0 kB/s","18.4 MB/s","964768"
"2023-04-02 13:01:40","1680415300000","0%","0%","0%","0%","0.300%","0.200%","1.90%","352 MiB","14.4 MiB","416 MiB","187 MiB","458 MB/s","0 kB/s","0 kB/s","281 MB/s","0 kB/s","458 MB/s","281 MB/s","0 kB/s","0 kB/s","459 MB/s","0 kB/s","281 MB/s","954768"
"2023-04-02 13:01:50","1680415310000","0%","0%","0%","0.1000%","0.200%","0.200%","1.10%","352 MiB","14.4 MiB","416 MiB","187 MiB","434 MB/s","0 kB/s","0 kB/s","266 MB/s","0 kB/s","435 MB/s","266 MB/s","0 kB/s","0 kB/s","435 MB/s","0 kB/s","266 MB/s","944768"
"2023-04-02 13:02:00","1680415320000","0%","0%","0%","0%","0.100%","0.100%","0.200%","352 MiB","14.4 MiB","416 MiB","187 MiB","887 kB/s","0 kB/s","5.80 kB/s","673 kB/s","0 kB/s","902 kB/s","618 kB/s","0 kB/s","5.40 kB/s","1.85 MB/s","0 kB/s","618 kB/s","934768"
"2023-04-02 13:02:10","1680415330000","0%","0%","0%","2.00%","2.50%","1.10%","1.70%","352 MiB","14.4 MiB","416 MiB","187 MiB","41.8 MB/s","0 kB/s","11.2 kB/s","59.1 MB/s","0 kB/s","43.8 MB/s","59.0 MB/s","0 kB/s","5.40 kB/s","44.8 MB/s","0 kB/s","59.0 MB/s","924768"
"2023-04-02 13:02:20","1680415340000","0%","0%","0%","0.500%","0.600%","0.400%","0.700%","352 MiB","14.4 MiB","416 MiB","187 MiB","37.9 MB/s","0 kB/s","62.1 kB/s","13.5 MB/s","0 kB/s","38.5 MB/s","13.4 MB/s","0 kB/s","297 kB/s","39.5 MB/s","0 kB/s","13.4 MB/s","914768"
"2023-04-02 13:02:30","1680415350000","0%","0%","0%","0.900%","1.30%","0.900%","1.00%","352 MiB","14.4 MiB","416 MiB","187 MiB","51.0 MB/s","0 kB/s","0 kB/s","45.5 MB/s","0 kB/s","52.5 MB/s","45.4 MB/s","0 kB/s","0 kB/s","53.5 MB/s","0 kB/s","45.4 MB/s","904768"
"2023-04-02 13:02:40","1680415360000","0%","0%","0%","0.600%","0.900%","0.600%","2.20%","352 MiB","14.4 MiB","416 MiB","187 MiB","466 MB/s","0 kB/s","15.4 kB/s","310 MB/s","0 kB/s","468 MB/s","310 MB/s","0 kB/s","15.2 kB/s","469 MB/s","0 kB/s","310 MB/s","894768"
