Time,iowait,irq,nice,softirq,steal,system,user,Used,br-10cd1f6f3899 receive,docker0 receive,eth0 receive,eth1 receive,lo receive,veth6750e95 receive
2023-04-02 12:18:40,0%,0%,0%,8.00%,5.10%,7.90%,21.5%,355 MiB,4.94 GB/s,0 kB/s,5.80 kB/s,3.13 GB/s,0 kB/s,4.96 GB/s
2023-04-02 12:18:45,0%,0%,0%,4.80%,5.10%,4.80%,13.9%,356 MiB,3.65 GB/s,0 kB/s,5.80 kB/s,2.31 GB/s,0 kB/s,3.66 GB/s
2023-04-02 12:18:50,0%,0%,0%,4.80%,5.10%,4.80%,13.9%,356 MiB,3.65 GB/s,0 kB/s,5.80 kB/s,2.31 GB/s,0 kB/s,3.66 GB/s
2023-04-02 12:18:55,0%,0%,0%,8.50%,7.80%,8.40%,25.9%,354 MiB,6.23 GB/s,0 kB/s,5.60 kB/s,4.27 GB/s,0 kB/s,6.25 GB/s
2023-04-02 12:19:00,0%,0%,0%,8.50%,7.80%,8.40%,25.9%,354 MiB,6.23 GB/s,0 kB/s,5.60 kB/s,4.27 GB/s,0 kB/s,6.25 GB/s
2023-04-02 12:19:05,0%,0%,0%,8.60%,9.60%,6.90%,21.0%,358 MiB,5.01 GB/s,0 kB/s,34 kB/s,2.87 GB/s,0 kB/s,5.03 GB/s
2023-04-02 12:19:10,0%,0%,0%,8.60%,9.60%,6.90%,21.0%,358 MiB,5.01 GB/s,0 kB/s,34 kB/s,2.87 GB/s,0 kB/s,5.03 GB/s
2023-04-02 12:19:15,0%,0%,0%,3.00%,4.30%,3.10%,6.40%,358 MiB,1.50 GB/s,0 kB/s,0 kB/s,974 MB/s,0 kB/s,1.51 GB/s
2023-04-02 12:19:20,0%,0%,0%,3.00%,4.30%,3.10%,6.40%,358 MiB,1.50 GB/s,0 kB/s,0 kB/s,974 MB/s,0 kB/s,1.51 GB/s
2023-04-02 12:19:25,0%,0%,0%,2.40%,3.60%,3.10%,8.20%,358 MiB,2.18 GB/s,0 kB/s,0 kB/s,1.36 GB/s,0 kB/s,2.19 GB/s
2023-04-02 12:19:30,0%,0%,0%,2.40%,3.60%,3.10%,8.20%,358 MiB,2.18 GB/s,0 kB/s,0 kB/s,1.36 GB/s,0 kB/s,2.19 GB/s
2023-04-02 12:19:35,0%,0%,0%,2.90%,3.10%,2.90%,10.9%,358 MiB,3.16 GB/s,0 kB/s,5.60 kB/s,1.97 GB/s,0 kB/s,3.17 GB/s
2023-04-02 12:19:40,0%,0%,0%,2.90%,3.10%,2.90%,10.9%,358 MiB,3.16 GB/s,0 kB/s,5.60 kB/s,1.97 GB/s,0 kB/s,3.17 GB/s
2023-04-02 12:19:45,0%,0%,0%,1.30%,2.00%,1.000%,6.50%,352 MiB,1.88 GB/s,0 kB/s,22.6 kB/s,1.16 GB/s,0 kB/s,1.88 GB/s
2023-04-02 12:19:50,0%,0%,0%,1.30%,2.00%,1.000%,6.50%,352 MiB,1.88 GB/s,0 kB/s,22.6 kB/s,1.16 GB/s,0 kB/s,1.88 GB/s
2023-04-02 12:19:55,0%,0%,0%,2.70%,2.30%,2.10%,7.40%,352 MiB,2.01 GB/s,0 kB/s,0 kB/s,1.26 GB/s,0 kB/s,2.01 GB/s
2023-04-02 12:20:00,0%,0%,0%,2.70%,2.30%,2.10%,7.40%,352 MiB,2.01 GB/s,0 kB/s,0 kB/s,1.26 GB/s,0 kB/s,2.01 GB/s
2023-04-02 12:20:05,0%,0%,0%,2.20%,3.00%,1.90%,8.50%,352 MiB,2.48 GB/s,0 kB/s,28.4 kB/s,1.54 GB/s,0 kB/s,2.48 GB/s
2023-04-02 12:20:10,0%,0%,0%,2.20%,3.00%,1.90%,8.50%,352 MiB,2.48 GB/s,0 kB/s,28.4 kB/s,1.54 GB/s,0 kB/s,2.48 GB/s
2023-04-02 12:20:15,0%,0%,0%,2.70%,4.40%,2.30%,8.50%,356 MiB,2.17 GB/s,0 kB/s,36.4 kB/s,1.37 GB/s,0 kB/s,2.18 GB/s
2023-04-02 12:20:20,0%,0%,0%,2.70%,4.40%,2.30%,8.50%,356 MiB,2.17 GB/s,0 kB/s,36.4 kB/s,1.37 GB/s,0 kB/s,2.18 GB/s
2023-04-02 12:20:25,0%,0%,0%,2.70%,3.70%,2.80%,5.80%,356 MiB,1.22 GB/s,0 kB/s,23.5 kB/s,771 MB/s,0 kB/s,1.23 GB/s
2023-04-02 12:20:30,0%,0%,0%,2.70%,3.70%,2.80%,5.80%,356 MiB,1.22 GB/s,0 kB/s,23.5 kB/s,771 MB/s,0 kB/s,1.23 GB/s
2023-04-02 12:20:35,0.1000%,0%,0%,2.50%,3.50%,1.80%,6.30%,356 MiB,1.55 GB/s,0 kB/s,5.80 kB/s,992 MB/s,0 kB/s,1.56 GB/s
2023-04-02 12:20:40,0.1000%,0%,0%,2.50%,3.50%,1.80%,6.30%,356 MiB,1.55 GB/s,0 kB/s,5.80 kB/s,992 MB/s,0 kB/s,1.56 GB/s
2023-04-02 12:20:45,0%,0%,0%,2.90%,4.10%,3.70%,8.50%,354 MiB,1.75 GB/s,0 kB/s,0 kB/s,1.12 GB/s,0 kB/s,1.76 GB/s
2023-04-02 12:20:50,0%,0%,0%,2.90%,4.10%,3.70%,8.50%,354 MiB,1.75 GB/s,0 kB/s,0 kB/s,1.12 GB/s,0 kB/s,1.76 GB/s
2023-04-02 12:20:55,0%,0%,0%,0.800%,0.600%,0.900%,8.60%,354 MiB,2.90 GB/s,0 kB/s,15.4 kB/s,1.78 GB/s,0 kB/s,2.90 GB/s
2023-04-02 12:21:00,0%,0%,0%,0.800%,0.600%,0.900%,8.60%,354 MiB,2.90 GB/s,0 kB/s,15.4 kB/s,1.78 GB/s,0 kB/s,2.90 GB/s
2023-04-02 12:21:05,0.100%,0%,0%,2.60%,2.90%,2.70%,9.70%,354 MiB,2.63 GB/s,0 kB/s,11.2 kB/s,1.64 GB/s,0 kB/s,2.63 GB/s
2023-04-02 12:21:10,0.100%,0%,0%,2.60%,2.90%,2.70%,9.70%,354 MiB,2.63 GB/s,0 kB/s,11.2 kB/s,1.64 GB/s,0 kB/s,2.63 GB/s
2023-04-02 12:21:15,0%,0%,0%,1.50%,1.60%,1.90%,6.90%,354 MiB,1.95 GB/s,0 kB/s,0 kB/s,1.21 GB/s,0 kB/s,1.96 GB/s
2023-04-02 12:21:20,0%,0%,0%,1.50%,1.60%,1.90%,6.90%,354 MiB,1.95 GB/s,0 kB/s,0 kB/s,1.21 GB/s,0 kB/s,1.96 GB/s
2023-04-02 12:21:25,0%,0%,0%,3.00%,3.80%,3.80%,10.6%,356 MiB,2.57 GB/s,0 kB/s,28.4 kB/s,1.62 GB/s,0 kB/s,2.58 GB/s
2023-04-02 12:21:30,0%,0%,0%,3.00%,3.80%,3.80%,10.6%,356 MiB,2.57 GB/s,0 kB/s,28.4 kB/s,1.62 GB/s,0 kB/s,2.58 GB/s
2023-04-02 12:21:35,0%,0%,0%,1.80%,1.50%,2.60%,3.90%,356 MiB,593 MB/s,0 kB/s,0 kB/s,420 MB/s,0 kB/s,599 MB/s
2023-04-02 12:21:40,0%,0%,0%,1.80%,1.50%,2.60%,3.90%,356 MiB,593 MB/s,0 kB/s,0 kB/s,420 MB/s,0 kB/s,599 MB/s
2023-04-02 12:21:45,0%,0%,0%,1.10%,2.00%,1.70%,4.70%,349 MiB,1.11 GB/s,0 kB/s,5.60 kB/s,700 MB/s,0 kB/s,1.11 GB/s
2023-04-02 12:21:50,0%,0%,0%,1.10%,2.00%,1.70%,4.70%,349 MiB,1.11 GB/s,0 kB/s,5.60 kB/s,700 MB/s,0 kB/s,1.11 GB/s
2023-04-02 12:21:55,0%,0%,0%,3.70%,4.60%,3.40%,8.90%,349 MiB,2.08 GB/s,0 kB/s,11.2 kB/s,1.34 GB/s,0 kB/s,2.09 GB/s
2023-04-02 12:22:00,0%,0%,0%,3.70%,4.60%,3.40%,8.90%,349 MiB,2.08 GB/s,0 kB/s,11.2 kB/s,1.34 GB/s,0 kB/s,2.09 GB/s
2023-04-02 12:22:05,0%,0%,0%,2.30%,2.10%,2.20%,9.80%,349 MiB,2.58 GB/s,0 kB/s,5.60 kB/s,1.57 GB/s,0 kB/s,2.58 GB/s
2023-04-02 12:22:10,0%,0%,0%,2.30%,2.10%,2.20%,9.80%,349 MiB,2.58 GB/s,0 kB/s,5.60 kB/s,1.57 GB/s,0 kB/s,2.58 GB/s
2023-04-02 12:22:15,0%,0%,0%,3.00%,2.80%,1.90%,8.00%,349 MiB,2.13 GB/s,0 kB/s,56.5 kB/s,1.34 GB/s,0 kB/s,2.13 GB/s
2023-04-02 12:22:20,0%,0%,0%,3.00%,2.80%,1.90%,8.00%,349 MiB,2.13 GB/s,0 kB/s,56.5 kB/s,1.34 GB/s,0 kB/s,2.13 GB/s
2023-04-02 12:22:25,0%,0%,0%,2.80%,3.40%,3.70%,7.00%,353 MiB,1.48 GB/s,0 kB/s,12.9 MB/s,961 MB/s,43.6 kB/s,1.48 GB/s
2023-04-02 12:22:30,0%,0%,0%,2.80%,3.40%,3.70%,7.00%,353 MiB,1.48 GB/s,0 kB/s,12.9 MB/s,961 MB/s,43.6 kB/s,1.48 GB/s
2023-04-02 12:22:35,0.1000%,0%,0%,2.10%,2.80%,2.00%,10.8%,353 MiB,3.06 GB/s,0 kB/s,0 kB/s,1.88 GB/s,20.8 kB/s,3.06 GB/s
2023-04-02 12:22:40,0.1000%,0%,0%,2.10%,2.80%,2.00%,10.8%,353 MiB,3.06 GB/s,0 kB/s,0 kB/s,1.88 GB/s,20.8 kB/s,3.06 GB/s
2023-04-02 12:22:45,0%,0%,0%,1.00%,1.000%,1.60%,5.30%,353 MiB,1.57 GB/s,0 kB/s,0 kB/s,983 MB/s,0 kB/s,1.57 GB/s
2023-04-02 12:22:50,0%,0%,0%,1.00%,1.000%,1.60%,5.30%,353 MiB,1.57 GB/s,0 kB/s,0 kB/s,983 MB/s,0 kB/s,1.57 GB/s
2023-04-02 12:22:55,0%,0%,0%,1.000%,0.800%,0.900%,6.90%,353 MiB,2.37 GB/s,0 kB/s,11.4 kB/s,1.44 GB/s,0 kB/s,2.37 GB/s
2023-04-02 12:23:00,0%,0%,0%,1.000%,0.800%,0.900%,6.90%,353 MiB,2.37 GB/s,0 kB/s,11.4 kB/s,1.44 GB/s,0 kB/s,2.37 GB/s
2023-04-02 12:23:05,0%,0%,0%,2.30%,2.90%,2.00%,6.70%,353 MiB,1.97 GB/s,0 kB/s,17.2 kB/s,1.24 GB/s,0 kB/s,1.97 GB/s
2023-04-02 12:23:10,0%,0%,0%,2.30%,2.90%,2.00%,6.70%,353 MiB,1.97 GB/s,0 kB/s,17.2 kB/s,1.24 GB/s,0 kB/s,1.97 GB/s
2023-04-02 12:23:15,0%,0%,0%,2.90%,3.80%,2.90%,8.40%,353 MiB,2.09 GB/s,0 kB/s,22.8 kB/s,1.32 GB/s,0 kB/s,2.10 GB/s
2023-04-02 12:23:20,0%,0%,0%,2.90%,3.80%,2.90%,8.40%,353 MiB,2.09 GB/s,0 kB/s,22.8 kB/s,1.32 GB/s,0 kB/s,2.10 GB/s
2023-04-02 12:23:25,0%,0%,0%,1.30%,2.70%,2.30%,7.30%,353 MiB,1.93 GB/s,0 kB/s,0 kB/s,1.20 GB/s,0 kB/s,1.93 GB/s
2023-04-02 12:23:30,0%,0%,0%,1.30%,2.70%,2.30%,7.30%,353 MiB,1.93 GB/s,0 kB/s,0 kB/s,1.20 GB/s,0 kB/s,1.93 GB/s
2023-04-02 12:23:35,0%,0%,0%,1.40%,2.60%,1.60%,1.90%,353 MiB,85.3 MB/s,0 kB/s,11.2 kB/s,82.3 MB/s,0 kB/s,88.0 MB/s
2023-04-02 12:23:40,0%,0%,0%,1.40%,2.60%,1.60%,1.90%,353 MiB,85.3 MB/s,0 kB/s,11.2 kB/s,82.3 MB/s,0 kB/s,88.0 MB/s
2023-04-02 12:23:45,0%,0%,0%,2.10%,2.90%,2.40%,2.50%,353 MiB,144 MB/s,0 kB/s,0 kB/s,118 MB/s,0 kB/s,149 MB/s
2023-04-02 12:23:50,0%,0%,0%,2.10%,2.90%,2.40%,2.50%,353 MiB,144 MB/s,0 kB/s,0 kB/s,118 MB/s,0 kB/s,149 MB/s
2023-04-02 12:23:55,0%,0%,0%,0.700%,0.900%,1.10%,3.70%,353 MiB,1.03 GB/s,0 kB/s,0 kB/s,643 MB/s,0 kB/s,1.03 GB/s
2023-04-02 12:24:00,0%,0%,0%,0.700%,0.900%,1.10%,3.70%,353 MiB,1.03 GB/s,0 kB/s,0 kB/s,643 MB/s,0 kB/s,1.03 GB/s
2023-04-02 12:24:05,0%,0%,0%,2.50%,3.50%,2.60%,5.20%,353 MiB,1.14 GB/s,0 kB/s,17.2 kB/s,729 MB/s,0 kB/s,1.14 GB/s
2023-04-02 12:24:10,0%,0%,0%,2.50%,3.50%,2.60%,5.20%,353 MiB,1.14 GB/s,0 kB/s,17.2 kB/s,729 MB/s,0 kB/s,1.14 GB/s
2023-04-02 12:24:15,0%,0%,0%,0.300%,0.300%,0.600%,4.90%,346 MiB,1.46 GB/s,0 kB/s,62.3 kB/s,888 MB/s,0 kB/s,1.46 GB/s
2023-04-02 12:24:20,0%,0%,0%,0.300%,0.300%,0.600%,4.90%,346 MiB,1.46 GB/s,0 kB/s,62.3 kB/s,888 MB/s,0 kB/s,1.46 GB/s
2023-04-02 12:24:25,0%,0%,0%,0.400%,0.600%,0.600%,5.70%,346 MiB,1.99 GB/s,0 kB/s,5.60 kB/s,1.22 GB/s,0 kB/s,1.99 GB/s
2023-04-02 12:24:30,0%,0%,0%,0.400%,0.600%,0.600%,5.70%,346 MiB,1.99 GB/s,0 kB/s,5.60 kB/s,1.22 GB/s,0 kB/s,1.99 GB/s
2023-04-02 12:24:35,0%,0%,0%,1.40%,2.40%,1.50%,4.80%,346 MiB,1.14 GB/s,0 kB/s,0 kB/s,722 MB/s,0 kB/s,1.15 GB/s
2023-04-02 12:24:40,0%,0%,0%,1.40%,2.40%,1.50%,4.80%,346 MiB,1.14 GB/s,0 kB/s,0 kB/s,722 MB/s,0 kB/s,1.15 GB/s
2023-04-02 12:24:45,0%,0%,0%,1.80%,2.80%,1.60%,2.60%,352 MiB,612 MB/s,0 kB/s,0 kB/s,415 MB/s,0 kB/s,615 MB/s
2023-04-02 12:24:50,0%,0%,0%,1.80%,2.80%,1.60%,2.60%,352 MiB,612 MB/s,0 kB/s,0 kB/s,415 MB/s,0 kB/s,615 MB/s
2023-04-02 12:24:55,0%,0%,0%,3.20%,6.00%,3.60%,3.60%,352 MiB,193 MB/s,0 kB/s,0 kB/s,199 MB/s,0 kB/s,200 MB/s
2023-04-02 12:25:00,0%,0%,0%,3.20%,6.00%,3.60%,3.60%,352 MiB,193 MB/s,0 kB/s,0 kB/s,199 MB/s,0 kB/s,200 MB/s
2023-04-02 12:25:05,0%,0%,0%,2.00%,2.70%,1.20%,6.00%,364 MiB,1.60 GB/s,0 kB/s,17.2 kB/s,982 MB/s,0 kB/s,1.61 GB/s
2023-04-02 12:25:10,0%,0%,0%,2.00%,2.70%,1.20%,6.00%,364 MiB,1.60 GB/s,0 kB/s,17.2 kB/s,982 MB/s,0 kB/s,1.61 GB/s
2023-04-02 12:25:15,0%,0%,0%,1.60%,1.80%,1.30%,5.20%,355 MiB,1.66 GB/s,0 kB/s,5.60 kB/s,1.02 GB/s,0 kB/s,1.66 GB/s
2023-04-02 12:25:20,0%,0%,0%,1.60%,1.80%,1.30%,5.20%,355 MiB,1.66 GB/s,0 kB/s,5.60 kB/s,1.02 GB/s,0 kB/s,1.66 GB/s
2023-04-02 12:25:25,0%,0%,0%,1.50%,2.10%,1.70%,3.30%,355 MiB,554 MB/s,0 kB/s,11.2 kB/s,371 MB/s,0 kB/s,558 MB/s
2023-04-02 12:25:30,0%,0%,0%,1.50%,2.10%,1.70%,3.30%,355 MiB,554 MB/s,0 kB/s,11.2 kB/s,371 MB/s,0 kB/s,558 MB/s
2023-04-02 12:25:35,0%,0%,0%,1.30%,2.10%,1.80%,3.60%,359 MiB,599 MB/s,0 kB/s,17 kB/s,391 MB/s,0 kB/s,602 MB/s
2023-04-02 12:25:40,0%,0%,0%,1.30%,2.10%,1.80%,3.60%,359 MiB,599 MB/s,0 kB/s,17 kB/s,391 MB/s,0 kB/s,602 MB/s
2023-04-02 12:25:45,0%,0%,0%,1.20%,1.60%,1.70%,3.20%,357 MiB,589 MB/s,0 kB/s,0 kB/s,400 MB/s,0 kB/s,592 MB/s
2023-04-02 12:25:50,0%,0%,0%,1.20%,1.60%,1.70%,3.20%,357 MiB,589 MB/s,0 kB/s,0 kB/s,400 MB/s,0 kB/s,592 MB/s
2023-04-02 12:25:55,0%,0%,0%,1.50%,1.70%,1.50%,3.20%,355 MiB,658 MB/s,0 kB/s,5.80 kB/s,414 MB/s,0 kB/s,661 MB/s
2023-04-02 12:26:00,0%,0%,0%,1.50%,1.70%,1.50%,3.20%,355 MiB,658 MB/s,0 kB/s,5.80 kB/s,414 MB/s,0 kB/s,661 MB/s
2023-04-02 12:26:05,0%,0%,0%,3.20%,5.50%,3.10%,4.60%,355 MiB,607 MB/s,0 kB/s,34 kB/s,416 MB/s,0 kB/s,613 MB/s
2023-04-02 12:26:10,0%,0%,0%,3.20%,5.50%,3.10%,4.60%,355 MiB,607 MB/s,0 kB/s,34 kB/s,416 MB/s,0 kB/s,613 MB/s
2023-04-02 12:26:15,0%,0%,0%,3.40%,3.00%,2.10%,5.40%,355 MiB,662 MB/s,0 kB/s,79.1 kB/s,487 MB/s,0 kB/s,667 MB/s
2023-04-02 12:26:20,0%,0%,0%,3.40%,3.00%,2.10%,5.40%,355 MiB,662 MB/s,0 kB/s,79.1 kB/s,487 MB/s,0 kB/s,667 MB/s
2023-04-02 12:26:25,0%,0%,0%,6.40%,9.90%,6.60%,16.7%,367 MiB,3.92 GB/s,0 kB/s,0 kB/s,2.69 GB/s,0 kB/s,3.94 GB/s
2023-04-02 12:26:30,0%,0%,0%,6.40%,9.90%,6.60%,16.7%,367 MiB,3.92 GB/s,0 kB/s,0 kB/s,2.69 GB/s,0 kB/s,3.94 GB/s
2023-04-02 12:26:35,0%,0%,0%,5.90%,7.90%,6.10%,15.6%,358 MiB,4.10 GB/s,0 kB/s,29.2 kB/s,2.38 GB/s,0 kB/s,4.12 GB/s
2023-04-02 12:26:40,0%,0%,0%,5.90%,7.90%,6.10%,15.6%,358 MiB,4.10 GB/s,0 kB/s,29.2 kB/s,2.38 GB/s,0 kB/s,4.12 GB/s
2023-04-02 12:26:45,0%,0%,0%,6.80%,7.30%,6.50%,21.5%,360 MiB,5.40 GB/s,0 kB/s,89.8 kB/s,3.69 GB/s,0 kB/s,5.42 GB/s
2023-04-02 12:26:50,0%,0%,0%,6.80%,7.30%,6.50%,21.5%,360 MiB,5.40 GB/s,0 kB/s,89.8 kB/s,3.69 GB/s,0 kB/s,5.42 GB/s
2023-04-02 12:26:55,0%,0%,0%,4.90%,4.40%,5.20%,16.5%,364 MiB,4.86 GB/s,0 kB/s,55 kB/s,2.80 GB/s,0 kB/s,4.87 GB/s
2023-04-02 12:27:00,0%,0%,0%,4.90%,4.40%,5.20%,16.5%,364 MiB,4.86 GB/s,0 kB/s,55 kB/s,2.80 GB/s,0 kB/s,4.87 GB/s
2023-04-02 12:27:05,0%,0%,0%,6.50%,11.1%,5.10%,14.1%,355 MiB,2.86 GB/s,0 kB/s,11.2 kB/s,2.09 GB/s,0 kB/s,2.87 GB/s
2023-04-02 12:27:10,0%,0%,0%,6.50%,11.1%,5.10%,14.1%,355 MiB,2.86 GB/s,0 kB/s,11.2 kB/s,2.09 GB/s,0 kB/s,2.87 GB/s
2023-04-02 12:27:15,0%,0%,0%,6.60%,6.60%,5.90%,17.5%,363 MiB,4.73 GB/s,0 kB/s,5.60 kB/s,3.00 GB/s,0 kB/s,4.74 GB/s
2023-04-02 12:27:20,0%,0%,0%,6.60%,6.60%,5.90%,17.5%,363 MiB,4.73 GB/s,0 kB/s,5.60 kB/s,3.00 GB/s,0 kB/s,4.74 GB/s
2023-04-02 12:27:25,0%,0%,0%,7.60%,8.10%,5.40%,14.1%,360 MiB,3.29 GB/s,0 kB/s,5.80 kB/s,1.94 GB/s,0 kB/s,3.31 GB/s
2023-04-02 12:27:30,0%,0%,0%,7.60%,8.10%,5.40%,14.1%,360 MiB,3.29 GB/s,0 kB/s,5.80 kB/s,1.94 GB/s,0 kB/s,3.31 GB/s
2023-04-02 12:27:35,0%,0%,0%,9.30%,7.50%,7.50%,19.6%,357 MiB,4.73 GB/s,0 kB/s,22.4 kB/s,3.17 GB/s,0 kB/s,4.75 GB/s
2023-04-02 12:27:40,0%,0%,0%,9.30%,7.50%,7.50%,19.6%,357 MiB,4.73 GB/s,0 kB/s,22.4 kB/s,3.17 GB/s,0 kB/s,4.75 GB/s
2023-04-02 12:27:45,0%,0%,0%,5.10%,4.80%,5.50%,16.5%,357 MiB,4.34 GB/s,0 kB/s,28.6 kB/s,2.77 GB/s,0 kB/s,4.35 GB/s
2023-04-02 12:27:50,0%,0%,0%,5.10%,4.80%,5.50%,16.5%,357 MiB,4.34 GB/s,0 kB/s,28.6 kB/s,2.77 GB/s,0 kB/s,4.35 GB/s
2023-04-02 12:27:55,0%,0%,0%,7.80%,8.30%,7.50%,14.3%,354 MiB,2.92 GB/s,0 kB/s,5.80 kB/s,2.01 GB/s,0 kB/s,2.94 GB/s
2023-04-02 12:28:00,0%,0%,0%,7.80%,8.30%,7.50%,14.3%,354 MiB,2.92 GB/s,0 kB/s,5.80 kB/s,2.01 GB/s,0 kB/s,2.94 GB/s
2023-04-02 12:28:05,0%,0%,0%,4.80%,6.10%,4.60%,18.5%,358 MiB,5.17 GB/s,0 kB/s,7.40 kB/s,3.09 GB/s,0 kB/s,5.18 GB/s
2023-04-02 12:28:10,0%,0%,0%,4.80%,6.10%,4.60%,18.5%,358 MiB,5.17 GB/s,0 kB/s,7.40 kB/s,3.09 GB/s,0 kB/s,5.18 GB/s
2023-04-02 12:28:15,0%,0%,0%,5.30%,6.00%,4.40%,16.3%,351 MiB,4.49 GB/s,0 kB/s,56.5 kB/s,2.69 GB/s,0 kB/s,4.50 GB/s
2023-04-02 12:28:20,0%,0%,0%,5.30%,6.00%,4.40%,16.3%,351 MiB,4.49 GB/s,0 kB/s,56.5 kB/s,2.69 GB/s,0 kB/s,4.50 GB/s
2023-04-02 12:28:25,0%,0%,0%,5.70%,5.70%,6.30%,12.6%,351 MiB,2.84 GB/s,0 kB/s,7.40 kB/s,1.88 GB/s,0 kB/s,2.85 GB/s
2023-04-02 12:28:30,0%,0%,0%,5.70%,5.70%,6.30%,12.6%,351 MiB,2.84 GB/s,0 kB/s,7.40 kB/s,1.88 GB/s,0 kB/s,2.85 GB/s
2023-04-02 12:28:35,0%,0%,0%,9.30%,11.8%,7.00%,9.70%,353 MiB,1.07 GB/s,0 kB/s,5.60 kB/s,853 MB/s,0 kB/s,1.09 GB/s
2023-04-02 12:28:40,0%,0%,0%,9.30%,11.8%,7.00%,9.70%,353 MiB,1.07 GB/s,0 kB/s,5.60 kB/s,853 MB/s,0 kB/s,1.09 GB/s
2023-04-02 12:28:45,0%,0%,0%,8.60%,7.60%,6.90%,16.4%,353 MiB,3.46 GB/s,0 kB/s,0 kB/s,2.35 GB/s,0 kB/s,3.48 GB/s
2023-04-02 12:28:50,0%,0%,0%,8.60%,7.60%,6.90%,16.4%,353 MiB,3.46 GB/s,0 kB/s,0 kB/s,2.35 GB/s,0 kB/s,3.48 GB/s
2023-04-02 12:28:55,0%,0%,0%,3.00%,2.80%,3.60%,12.0%,355 MiB,3.48 GB/s,0 kB/s,39.6 kB/s,2.07 GB/s,0 kB/s,3.48 GB/s
2023-04-02 12:29:00,0%,0%,0%,3.00%,2.80%,3.60%,12.0%,355 MiB,3.48 GB/s,0 kB/s,39.6 kB/s,2.07 GB/s,0 kB/s,3.48 GB/s
2023-04-02 12:29:05,0%,0%,0%,2.00%,4.30%,2.60%,2.80%,353 MiB,109 MB/s,0 kB/s,6.60 kB/s,100 MB/s,0 kB/s,112 MB/s
2023-04-02 12:29:10,0%,0%,0%,2.00%,4.30%,2.60%,2.80%,353 MiB,109 MB/s,0 kB/s,6.60 kB/s,100 MB/s,0 kB/s,112 MB/s
2023-04-02 12:29:15,0%,0%,0%,1.10%,1.70%,0.800%,1.20%,353 MiB,60.0 MB/s,0 kB/s,0 kB/s,53.5 MB/s,0 kB/s,61.9 MB/s
2023-04-02 12:29:20,0%,0%,0%,1.10%,1.70%,0.800%,1.20%,353 MiB,60.0 MB/s,0 kB/s,0 kB/s,53.5 MB/s,0 kB/s,61.9 MB/s
2023-04-02 12:29:25,0%,0%,0%,0.300%,0.700%,0.400%,1.60%,353 MiB,438 MB/s,0 kB/s,0 kB/s,271 MB/s,0 kB/s,439 MB/s
2023-04-02 12:29:30,0%,0%,0%,0.300%,0.700%,0.400%,1.60%,353 MiB,438 MB/s,0 kB/s,0 kB/s,271 MB/s,0 kB/s,439 MB/s
2023-04-02 12:29:35,0%,0%,0%,1.90%,2.90%,2.20%,3.70%,353 MiB,592 MB/s,0 kB/s,5.60 kB/s,406 MB/s,0 kB/s,597 MB/s
2023-04-02 12:29:40,0%,0%,0%,1.90%,2.90%,2.20%,3.70%,353 MiB,592 MB/s,0 kB/s,5.60 kB/s,406 MB/s,0 kB/s,597 MB/s
2023-04-02 12:29:45,0%,0%,0%,0.700%,0.700%,0.600%,1.90%,353 MiB,510 MB/s,0 kB/s,6 kB/s,321 MB/s,0 kB/s,511 MB/s
2023-04-02 12:29:50,0%,0%,0%,0.700%,0.700%,0.600%,1.90%,353 MiB,510 MB/s,0 kB/s,6 kB/s,321 MB/s,0 kB/s,511 MB/s
2023-04-02 12:29:55,0%,0%,0%,1.40%,2.40%,2.10%,3.50%,351 MiB,541 MB/s,0 kB/s,11.2 kB/s,656 MB/s,0 kB/s,544 MB/s
2023-04-02 12:30:00,0%,0%,0%,1.40%,2.40%,2.10%,3.50%,351 MiB,541 MB/s,0 kB/s,11.2 kB/s,656 MB/s,0 kB/s,544 MB/s
2023-04-02 12:30:05,0%,0%,0%,0.300%,0.800%,0.300%,4.40%,351 MiB,1.49 GB/s,0 kB/s,0 kB/s,621 MB/s,0 kB/s,1.49 GB/s
2023-04-02 12:30:10,0%,0%,0%,0.300%,0.800%,0.300%,4.40%,351 MiB,1.49 GB/s,0 kB/s,0 kB/s,621 MB/s,0 kB/s,1.49 GB/s
2023-04-02 12:30:15,0%,0%,0%,1.80%,3.60%,1.50%,3.70%,351 MiB,512 MB/s,0 kB/s,73.7 kB/s,327 MB/s,0 kB/s,515 MB/s
2023-04-02 12:30:20,0%,0%,0%,1.80%,3.60%,1.50%,3.70%,351 MiB,512 MB/s,0 kB/s,73.7 kB/s,327 MB/s,0 kB/s,515 MB/s
2023-04-02 12:30:25,0%,0%,0%,0.300%,0.400%,0.200%,2.80%,351 MiB,1.02 GB/s,0 kB/s,11.4 kB/s,625 MB/s,0 kB/s,1.02 GB/s
2023-04-02 12:30:30,0%,0%,0%,0.300%,0.400%,0.200%,2.80%,351 MiB,1.02 GB/s,0 kB/s,11.4 kB/s,625 MB/s,0 kB/s,1.02 GB/s
2023-04-02 12:30:35,0%,0%,0%,0.200%,0.200%,0.500%,3.10%,351 MiB,1.02 GB/s,0 kB/s,0 kB/s,622 MB/s,0 kB/s,1.02 GB/s
2023-04-02 12:30:40,0%,0%,0%,0.200%,0.200%,0.500%,3.10%,351 MiB,1.02 GB/s,0 kB/s,0 kB/s,622 MB/s,0 kB/s,1.02 GB/s
