"Time","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit"
2023-04-16 01:44:40,1.53 GB/s,0 kB/s,28.6 kB/s,962 MB/s,0 kB/s,1.53 GB/s,962 MB/s,0 kB/s,20.4 kB/s,1.53 GB/s,0 kB/s,962 MB/s
2023-04-16 01:44:50,1.45 GB/s,0 kB/s,13.9 kB/s,1.22 GB/s,0 kB/s,1.45 GB/s,1.22 GB/s,0 kB/s,15.5 kB/s,1.45 GB/s,0 kB/s,1.22 GB/s
2023-04-16 01:45:00,2.12 GB/s,0 kB/s,28.4 kB/s,990 MB/s,0 kB/s,2.13 GB/s,990 MB/s,0 kB/s,20.4 kB/s,2.13 GB/s,0 kB/s,990 MB/s
2023-04-16 01:45:10,1.64 GB/s,0 kB/s,0 kB/s,1.08 GB/s,0 kB/s,1.65 GB/s,1.08 GB/s,0 kB/s,0 kB/s,1.65 GB/s,0 kB/s,1.08 GB/s
2023-04-16 01:45:20,1.55 GB/s,0 kB/s,11.2 kB/s,1.02 GB/s,0 kB/s,1.55 GB/s,1.02 GB/s,0 kB/s,5.40 kB/s,1.55 GB/s,0 kB/s,1.02 GB/s
2023-04-16 01:45:30,2.48 GB/s,0 kB/s,0 kB/s,1.48 GB/s,0 kB/s,2.48 GB/s,1.48 GB/s,0 kB/s,0 kB/s,2.48 GB/s,0 kB/s,1.48 GB/s
2023-04-16 01:45:40,545 MB/s,0 kB/s,5.60 kB/s,375 MB/s,0 kB/s,549 MB/s,375 MB/s,0 kB/s,5.40 kB/s,550 MB/s,0 kB/s,375 MB/s
2023-04-16 01:45:50,371 MB/s,0 kB/s,62.5 kB/s,342 MB/s,0 kB/s,383 MB/s,342 MB/s,0 kB/s,295 kB/s,384 MB/s,0 kB/s,342 MB/s
2023-04-16 01:46:00,2.20 GB/s,0 kB/s,5.60 kB/s,1.35 GB/s,0 kB/s,2.20 GB/s,1.35 GB/s,0 kB/s,5.40 kB/s,2.20 GB/s,0 kB/s,1.35 GB/s
2023-04-16 01:46:10,569 MB/s,0 kB/s,5.80 kB/s,352 MB/s,0 kB/s,570 MB/s,352 MB/s,0 kB/s,5.40 kB/s,571 MB/s,0 kB/s,352 MB/s
2023-04-16 01:46:20,1.54 GB/s,0 kB/s,11.6 kB/s,991 MB/s,0 kB/s,1.55 GB/s,991 MB/s,0 kB/s,9.60 kB/s,1.55 GB/s,0 kB/s,991 MB/s
2023-04-16 01:46:30,1.17 GB/s,0 kB/s,5.80 kB/s,761 MB/s,0 kB/s,1.17 GB/s,761 MB/s,0 kB/s,5.40 kB/s,1.17 GB/s,0 kB/s,761 MB/s
2023-04-16 01:46:40,512 MB/s,0 kB/s,5.80 kB/s,353 MB/s,0 kB/s,515 MB/s,353 MB/s,0 kB/s,5.40 kB/s,516 MB/s,0 kB/s,353 MB/s
2023-04-16 01:46:50,677 MB/s,0 kB/s,11.6 kB/s,436 MB/s,0 kB/s,681 MB/s,436 MB/s,0 kB/s,9.60 kB/s,682 MB/s,0 kB/s,436 MB/s
2023-04-16 01:47:00,355 MB/s,0 kB/s,5.60 kB/s,345 MB/s,0 kB/s,367 MB/s,345 MB/s,0 kB/s,5.40 kB/s,368 MB/s,0 kB/s,345 MB/s
2023-04-16 01:47:10,1.15 GB/s,0 kB/s,0 kB/s,727 MB/s,0 kB/s,1.15 GB/s,727 MB/s,0 kB/s,0 kB/s,1.15 GB/s,0 kB/s,727 MB/s
2023-04-16 01:47:20,703 MB/s,0 kB/s,28.4 kB/s,505 MB/s,0 kB/s,710 MB/s,505 MB/s,0 kB/s,15 kB/s,711 MB/s,0 kB/s,505 MB/s
2023-04-16 01:47:30,670 MB/s,0 kB/s,11.6 kB/s,462 MB/s,0 kB/s,676 MB/s,462 MB/s,0 kB/s,10.8 kB/s,677 MB/s,0 kB/s,462 MB/s
2023-04-16 01:47:40,950 MB/s,0 kB/s,0 kB/s,736 MB/s,0 kB/s,955 MB/s,736 MB/s,0 kB/s,0 kB/s,956 MB/s,0 kB/s,736 MB/s
2023-04-16 01:47:50,1.38 GB/s,0 kB/s,64.8 kB/s,763 MB/s,0 kB/s,1.39 GB/s,763 MB/s,0 kB/s,304 kB/s,1.39 GB/s,0 kB/s,763 MB/s
2023-04-16 01:48:00,509 MB/s,0 kB/s,14.6 kB/s,326 MB/s,0 kB/s,512 MB/s,326 MB/s,0 kB/s,17 kB/s,513 MB/s,0 kB/s,326 MB/s
2023-04-16 01:48:10,2.04 GB/s,0 kB/s,0 kB/s,1.27 GB/s,0 kB/s,2.04 GB/s,1.27 GB/s,0 kB/s,0 kB/s,2.04 GB/s,0 kB/s,1.27 GB/s
2023-04-16 01:48:20,600 MB/s,0 kB/s,11.8 kB/s,390 MB/s,0 kB/s,604 MB/s,390 MB/s,0 kB/s,9.60 kB/s,605 MB/s,0 kB/s,390 MB/s
2023-04-16 01:48:30,1.52 GB/s,0 kB/s,5.60 kB/s,949 MB/s,0 kB/s,1.52 GB/s,949 MB/s,0 kB/s,5.40 kB/s,1.52 GB/s,0 kB/s,949 MB/s
2023-04-16 01:48:40,1.09 GB/s,0 kB/s,5.60 kB/s,670 MB/s,0 kB/s,1.09 GB/s,670 MB/s,0 kB/s,5.40 kB/s,1.09 GB/s,0 kB/s,670 MB/s
2023-04-16 01:48:50,944 MB/s,0 kB/s,5.80 kB/s,593 MB/s,0 kB/s,947 MB/s,593 MB/s,0 kB/s,5.40 kB/s,948 MB/s,0 kB/s,593 MB/s
2023-04-16 01:49:00,1.59 GB/s,0 kB/s,0 kB/s,988 MB/s,0 kB/s,1.59 GB/s,988 MB/s,0 kB/s,0 kB/s,1.59 GB/s,0 kB/s,988 MB/s
2023-04-16 01:49:10,3.41 GB/s,0 kB/s,0 kB/s,2.34 GB/s,0 kB/s,3.43 GB/s,2.34 GB/s,0 kB/s,0 kB/s,3.43 GB/s,0 kB/s,2.34 GB/s
2023-04-16 01:49:20,3.76 GB/s,0 kB/s,5.80 kB/s,2.50 GB/s,0 kB/s,3.78 GB/s,2.50 GB/s,0 kB/s,5.40 kB/s,3.78 GB/s,0 kB/s,2.50 GB/s
2023-04-16 01:49:30,5.24 GB/s,0 kB/s,13.4 kB/s,3.23 GB/s,0 kB/s,5.25 GB/s,3.23 GB/s,0 kB/s,14.4 kB/s,5.26 GB/s,0 kB/s,3.23 GB/s
2023-04-16 01:49:40,1.06 GB/s,0 kB/s,0 kB/s,634 MB/s,0 kB/s,1.07 GB/s,634 MB/s,0 kB/s,0 kB/s,1.07 GB/s,0 kB/s,634 MB/s
2023-04-16 01:49:50,3.17 GB/s,0 kB/s,74.5 kB/s,2.05 GB/s,0 kB/s,3.18 GB/s,2.05 GB/s,0 kB/s,307 kB/s,3.18 GB/s,0 kB/s,2.05 GB/s
2023-04-16 01:50:00,5.45 GB/s,0 kB/s,5.60 kB/s,3.41 GB/s,0 kB/s,5.46 GB/s,3.41 GB/s,0 kB/s,5.40 kB/s,5.46 GB/s,0 kB/s,3.41 GB/s
2023-04-16 01:50:10,3.68 GB/s,0 kB/s,0 kB/s,2.36 GB/s,0 kB/s,3.69 GB/s,2.36 GB/s,0 kB/s,0 kB/s,3.69 GB/s,0 kB/s,2.36 GB/s
2023-04-16 01:50:20,3.60 GB/s,0 kB/s,9 kB/s,2.38 GB/s,0 kB/s,3.62 GB/s,2.38 GB/s,0 kB/s,9 kB/s,3.62 GB/s,0 kB/s,2.38 GB/s
2023-04-16 01:50:30,2.49 GB/s,0 kB/s,0 kB/s,1.68 GB/s,0 kB/s,2.51 GB/s,1.68 GB/s,0 kB/s,0 kB/s,2.51 GB/s,0 kB/s,1.68 GB/s
2023-04-16 01:50:40,5.41 GB/s,0 kB/s,0 kB/s,3.47 GB/s,0 kB/s,5.43 GB/s,3.47 GB/s,0 kB/s,0 kB/s,5.44 GB/s,0 kB/s,3.47 GB/s
2023-04-16 01:50:50,3.09 GB/s,0 kB/s,24.6 kB/s,1.96 GB/s,0 kB/s,3.10 GB/s,1.96 GB/s,0 kB/s,15 kB/s,3.10 GB/s,0 kB/s,1.96 GB/s
2023-04-16 01:51:00,4.14 GB/s,0 kB/s,0 kB/s,2.86 GB/s,0 kB/s,4.16 GB/s,2.86 GB/s,0 kB/s,0 kB/s,4.16 GB/s,0 kB/s,2.86 GB/s
2023-04-16 01:51:10,4.48 GB/s,0 kB/s,7.40 kB/s,2.73 GB/s,0 kB/s,4.49 GB/s,2.73 GB/s,0 kB/s,5.40 kB/s,4.49 GB/s,0 kB/s,2.73 GB/s
2023-04-16 01:51:20,3.92 GB/s,0 kB/s,11.6 kB/s,2.51 GB/s,0 kB/s,3.94 GB/s,2.51 GB/s,0 kB/s,10.8 kB/s,3.94 GB/s,0 kB/s,2.51 GB/s
2023-04-16 01:51:30,4.14 GB/s,0 kB/s,5.60 kB/s,2.93 GB/s,0 kB/s,4.16 GB/s,2.93 GB/s,0 kB/s,5.40 kB/s,4.16 GB/s,0 kB/s,2.93 GB/s
2023-04-16 01:51:40,2.76 GB/s,0 kB/s,6 kB/s,1.50 GB/s,0 kB/s,2.77 GB/s,1.50 GB/s,0 kB/s,4.20 kB/s,2.77 GB/s,0 kB/s,1.50 GB/s
2023-04-16 01:51:50,130 MB/s,0 kB/s,56.5 kB/s,140 MB/s,0 kB/s,135 MB/s,140 MB/s,0 kB/s,295 kB/s,136 MB/s,0 kB/s,140 MB/s
2023-04-16 01:52:00,31.6 MB/s,0 kB/s,11.4 kB/s,6.07 MB/s,0 kB/s,31.8 MB/s,6.02 MB/s,0 kB/s,10.8 kB/s,32.8 MB/s,0 kB/s,6.02 MB/s
2023-04-16 01:52:10,479 MB/s,0 kB/s,0 kB/s,309 MB/s,0 kB/s,481 MB/s,309 MB/s,0 kB/s,0 kB/s,482 MB/s,0 kB/s,309 MB/s
2023-04-16 01:52:20,494 MB/s,0 kB/s,5.60 kB/s,316 MB/s,0 kB/s,496 MB/s,316 MB/s,0 kB/s,5.40 kB/s,496 MB/s,0 kB/s,316 MB/s
2023-04-16 01:52:30,448 MB/s,0 kB/s,11.2 kB/s,282 MB/s,0 kB/s,450 MB/s,282 MB/s,0 kB/s,5.40 kB/s,450 MB/s,0 kB/s,282 MB/s
2023-04-16 01:52:40,72.8 MB/s,0 kB/s,11.6 kB/s,85.2 MB/s,0 kB/s,75.6 MB/s,85.1 MB/s,0 kB/s,9.60 kB/s,76.6 MB/s,0 kB/s,85.1 MB/s
2023-04-16 01:52:50,183 MB/s,0 kB/s,11.4 kB/s,165 MB/s,0 kB/s,189 MB/s,165 MB/s,0 kB/s,10.8 kB/s,190 MB/s,0 kB/s,165 MB/s
2023-04-16 01:53:00,134 MB/s,0 kB/s,6 kB/s,121 MB/s,0 kB/s,139 MB/s,121 MB/s,0 kB/s,4.20 kB/s,140 MB/s,0 kB/s,121 MB/s
2023-04-16 01:53:10,483 MB/s,0 kB/s,19.6 kB/s,295 MB/s,0 kB/s,484 MB/s,295 MB/s,0 kB/s,21 kB/s,485 MB/s,0 kB/s,295 MB/s
2023-04-16 01:53:20,565 MB/s,0 kB/s,0 kB/s,362 MB/s,0 kB/s,568 MB/s,362 MB/s,0 kB/s,0 kB/s,569 MB/s,0 kB/s,362 MB/s
2023-04-16 01:53:30,749 MB/s,0 kB/s,11.2 kB/s,673 MB/s,0 kB/s,752 MB/s,673 MB/s,0 kB/s,5.40 kB/s,753 MB/s,0 kB/s,673 MB/s
2023-04-16 01:53:40,747 MB/s,0 kB/s,12.6 kB/s,323 MB/s,0 kB/s,748 MB/s,323 MB/s,0 kB/s,9.60 kB/s,749 MB/s,0 kB/s,323 MB/s
2023-04-16 01:53:50,495 MB/s,0 kB/s,78.9 kB/s,253 MB/s,0 kB/s,496 MB/s,253 MB/s,0 kB/s,302 kB/s,497 MB/s,0 kB/s,253 MB/s
2023-04-16 01:54:00,172 MB/s,0 kB/s,16.8 kB/s,156 MB/s,0 kB/s,178 MB/s,156 MB/s,0 kB/s,16.2 kB/s,178 MB/s,0 kB/s,156 MB/s
2023-04-16 01:54:10,588 MB/s,0 kB/s,0 kB/s,374 MB/s,0 kB/s,590 MB/s,374 MB/s,0 kB/s,0 kB/s,591 MB/s,0 kB/s,374 MB/s
2023-04-16 01:54:20,5.47 MB/s,0 kB/s,0 kB/s,3.56 MB/s,0 kB/s,5.51 MB/s,3.51 MB/s,0 kB/s,0 kB/s,6.46 MB/s,0 kB/s,3.51 MB/s
2023-04-16 01:54:30,64.5 MB/s,0 kB/s,0 kB/s,57.8 MB/s,0 kB/s,66.5 MB/s,57.8 MB/s,0 kB/s,0 kB/s,67.5 MB/s,0 kB/s,57.8 MB/s
2023-04-16 01:54:40,957 MB/s,0 kB/s,0 kB/s,603 MB/s,0 kB/s,959 MB/s,603 MB/s,0 kB/s,0 kB/s,960 MB/s,0 kB/s,603 MB/s
2023-04-16 01:54:50,1.39 GB/s,0 kB/s,28.5 kB/s,849 MB/s,0 kB/s,1.39 GB/s,849 MB/s,0 kB/s,29.5 kB/s,1.39 GB/s,0 kB/s,849 MB/s
2023-04-16 01:55:00,1.50 GB/s,0 kB/s,0 kB/s,940 MB/s,0 kB/s,1.50 GB/s,940 MB/s,0 kB/s,0 kB/s,1.50 GB/s,0 kB/s,940 MB/s
2023-04-16 01:55:10,92.8 MB/s,0 kB/s,5.60 kB/s,68.5 MB/s,0 kB/s,95.6 MB/s,68.4 MB/s,0 kB/s,5.40 kB/s,96.6 MB/s,0 kB/s,68.4 MB/s
2023-04-16 01:55:20,564 MB/s,0 kB/s,17.6 kB/s,361 MB/s,0 kB/s,567 MB/s,361 MB/s,0 kB/s,15 kB/s,567 MB/s,0 kB/s,361 MB/s
2023-04-16 01:55:30,83.7 MB/s,0 kB/s,0 kB/s,76.3 MB/s,0 kB/s,86.4 MB/s,76.3 MB/s,0 kB/s,0 kB/s,87.4 MB/s,0 kB/s,76.3 MB/s
2023-04-16 01:55:40,543 MB/s,0 kB/s,0 kB/s,331 MB/s,0 kB/s,543 MB/s,331 MB/s,0 kB/s,0 kB/s,544 MB/s,0 kB/s,331 MB/s
2023-04-16 01:55:50,59.6 MB/s,0 kB/s,79.1 kB/s,73.6 MB/s,0 kB/s,61.9 MB/s,73.6 MB/s,0 kB/s,307 kB/s,62.9 MB/s,0 kB/s,73.6 MB/s
2023-04-16 01:56:00,129 MB/s,0 kB/s,0 kB/s,98.4 MB/s,0 kB/s,133 MB/s,98.3 MB/s,0 kB/s,0 kB/s,134 MB/s,0 kB/s,98.3 MB/s
2023-04-16 01:56:10,568 MB/s,0 kB/s,0 kB/s,355 MB/s,0 kB/s,570 MB/s,355 MB/s,0 kB/s,0 kB/s,570 MB/s,0 kB/s,355 MB/s
2023-04-16 01:56:20,462 MB/s,0 kB/s,11.2 kB/s,289 MB/s,0 kB/s,463 MB/s,289 MB/s,0 kB/s,5.40 kB/s,464 MB/s,0 kB/s,289 MB/s
2023-04-16 01:56:30,434 MB/s,0 kB/s,6.00 kB/s,555 MB/s,0 kB/s,434 MB/s,555 MB/s,0 kB/s,4.20 kB/s,435 MB/s,0 kB/s,555 MB/s
2023-04-16 01:56:40,604 MB/s,0 kB/s,5.60 kB/s,114 MB/s,0 kB/s,606 MB/s,114 MB/s,0 kB/s,5.40 kB/s,607 MB/s,0 kB/s,114 MB/s
2023-04-16 01:56:50,41.7 MB/s,0 kB/s,11.2 kB/s,21.3 MB/s,0 kB/s,42.6 MB/s,21.3 MB/s,0 kB/s,5.40 kB/s,43.6 MB/s,0 kB/s,21.3 MB/s
2023-04-16 01:57:00,2.02 MB/s,0 kB/s,0 kB/s,1.39 MB/s,0 kB/s,2.04 MB/s,1.33 MB/s,0 kB/s,0 kB/s,2.99 MB/s,0 kB/s,1.33 MB/s
2023-04-16 01:57:10,563 MB/s,0 kB/s,5.60 kB/s,350 MB/s,0 kB/s,564 MB/s,350 MB/s,0 kB/s,5.40 kB/s,565 MB/s,0 kB/s,350 MB/s
2023-04-16 01:57:20,6.12 MB/s,0 kB/s,6 kB/s,20.9 MB/s,0 kB/s,6.33 MB/s,20.9 MB/s,0 kB/s,4.20 kB/s,7.28 MB/s,0 kB/s,20.9 MB/s
2023-04-16 01:57:30,142 MB/s,0 kB/s,11.2 kB/s,129 MB/s,0 kB/s,147 MB/s,129 MB/s,0 kB/s,5.40 kB/s,148 MB/s,0 kB/s,129 MB/s
2023-04-16 01:57:40,73.7 MB/s,0 kB/s,17.5 kB/s,53.2 MB/s,0 kB/s,75.7 MB/s,53.1 MB/s,0 kB/s,14.5 kB/s,76.6 MB/s,0 kB/s,53.1 MB/s
2023-04-16 01:57:50,429 MB/s,0 kB/s,68.1 kB/s,262 MB/s,0 kB/s,430 MB/s,262 MB/s,0 kB/s,298 kB/s,430 MB/s,0 kB/s,262 MB/s
2023-04-16 01:58:00,143 MB/s,0 kB/s,11.2 kB/s,130 MB/s,0 kB/s,148 MB/s,130 MB/s,0 kB/s,5.40 kB/s,149 MB/s,0 kB/s,130 MB/s
2023-04-16 01:58:10,1.00 GB/s,0 kB/s,11.2 kB/s,630 MB/s,0 kB/s,1.00 GB/s,630 MB/s,0 kB/s,5.40 kB/s,1.01 GB/s,0 kB/s,630 MB/s
2023-04-16 01:58:20,44.3 MB/s,0 kB/s,0 kB/s,40.6 MB/s,0 kB/s,45.8 MB/s,40.5 MB/s,0 kB/s,0 kB/s,46.7 MB/s,0 kB/s,40.5 MB/s
2023-04-16 01:58:30,429 MB/s,0 kB/s,19.2 kB/s,262 MB/s,0 kB/s,429 MB/s,262 MB/s,0 kB/s,19.8 kB/s,430 MB/s,0 kB/s,262 MB/s
2023-04-16 01:58:40,987 MB/s,0 kB/s,5.80 kB/s,605 MB/s,0 kB/s,988 MB/s,605 MB/s,0 kB/s,5.40 kB/s,989 MB/s,0 kB/s,605 MB/s
2023-04-16 01:58:50,475 MB/s,0 kB/s,16.8 kB/s,306 MB/s,0 kB/s,477 MB/s,306 MB/s,0 kB/s,10.8 kB/s,478 MB/s,0 kB/s,306 MB/s
2023-04-16 01:59:00,19.5 MB/s,0 kB/s,5.60 kB/s,29.4 MB/s,0 kB/s,20.3 MB/s,29.3 MB/s,0 kB/s,5.40 kB/s,21.3 MB/s,0 kB/s,29.3 MB/s
2023-04-16 01:59:10,583 MB/s,0 kB/s,0 kB/s,380 MB/s,0 kB/s,587 MB/s,380 MB/s,0 kB/s,0 kB/s,588 MB/s,0 kB/s,380 MB/s
2023-04-16 01:59:20,480 MB/s,0 kB/s,30.2 kB/s,294 MB/s,0 kB/s,480 MB/s,294 MB/s,0 kB/s,25.2 kB/s,481 MB/s,0 kB/s,294 MB/s
2023-04-16 01:59:30,67.4 MB/s,0 kB/s,11.2 kB/s,61.5 MB/s,0 kB/s,69.7 MB/s,61.5 MB/s,0 kB/s,5.40 kB/s,70.6 MB/s,0 kB/s,61.5 MB/s
2023-04-16 01:59:40,50.2 MB/s,0 kB/s,11.2 kB/s,66.3 MB/s,0 kB/s,52.4 MB/s,66.3 MB/s,0 kB/s,5.40 kB/s,53.3 MB/s,0 kB/s,66.3 MB/s
2023-04-16 01:59:50,487 MB/s,0 kB/s,74.3 kB/s,292 MB/s,0 kB/s,488 MB/s,292 MB/s,0 kB/s,305 kB/s,489 MB/s,0 kB/s,292 MB/s
2023-04-16 02:00:00,479 MB/s,0 kB/s,0 kB/s,296 MB/s,0 kB/s,479 MB/s,296 MB/s,0 kB/s,0 kB/s,480 MB/s,0 kB/s,296 MB/s
2023-04-16 02:00:10,2.37 MB/s,0 kB/s,0 kB/s,1.62 MB/s,0 kB/s,2.38 MB/s,1.57 MB/s,0 kB/s,0 kB/s,3.33 MB/s,0 kB/s,1.57 MB/s
2023-04-16 02:00:20,556 MB/s,0 kB/s,13 kB/s,339 MB/s,0 kB/s,556 MB/s,339 MB/s,0 kB/s,10.8 kB/s,557 MB/s,0 kB/s,339 MB/s
2023-04-16 02:00:30,512 MB/s,0 kB/s,0 kB/s,325 MB/s,0 kB/s,514 MB/s,325 MB/s,0 kB/s,0 kB/s,514 MB/s,0 kB/s,325 MB/s
2023-04-16 02:00:40,82.1 MB/s,0 kB/s,11.2 kB/s,75.5 MB/s,0 kB/s,84.9 MB/s,75.4 MB/s,0 kB/s,5.40 kB/s,85.8 MB/s,0 kB/s,75.4 MB/s
2023-04-16 02:00:50,36.0 MB/s,0 kB/s,0 kB/s,32.3 MB/s,0 kB/s,37.1 MB/s,32.3 MB/s,0 kB/s,0 kB/s,38.1 MB/s,0 kB/s,32.3 MB/s
2023-04-16 02:01:00,32.8 MB/s,0 kB/s,46.8 kB/s,29.9 MB/s,0 kB/s,33.8 MB/s,29.8 MB/s,0 kB/s,44.4 kB/s,34.8 MB/s,0 kB/s,29.8 MB/s
2023-04-16 02:01:10,497 MB/s,0 kB/s,98 kB/s,304 MB/s,0 kB/s,497 MB/s,304 MB/s,0 kB/s,98 kB/s,498 MB/s,0 kB/s,304 MB/s
2023-04-16 02:01:20,968 MB/s,0 kB/s,29.4 kB/s,592 MB/s,0 kB/s,969 MB/s,592 MB/s,0 kB/s,29.4 kB/s,970 MB/s,0 kB/s,592 MB/s
2023-04-16 02:01:30,17.2 MB/s,0 kB/s,11.2 kB/s,15.7 MB/s,0 kB/s,17.7 MB/s,15.6 MB/s,0 kB/s,5.40 kB/s,18.7 MB/s,0 kB/s,15.6 MB/s
2023-04-16 02:01:40,1.60 GB/s,0 kB/s,11.2 kB/s,1.01 GB/s,0 kB/s,1.60 GB/s,1.01 GB/s,0 kB/s,5.40 kB/s,1.60 GB/s,0 kB/s,1.01 GB/s
2023-04-16 02:01:50,1.62 GB/s,0 kB/s,67.7 kB/s,1.03 GB/s,0 kB/s,1.62 GB/s,1.03 GB/s,0 kB/s,294 kB/s,1.62 GB/s,0 kB/s,1.03 GB/s
2023-04-16 02:02:00,1.67 GB/s,0 kB/s,24.4 kB/s,1.10 GB/s,0 kB/s,1.68 GB/s,1.10 GB/s,0 kB/s,16.2 kB/s,1.68 GB/s,0 kB/s,1.10 GB/s
2023-04-16 02:02:10,528 MB/s,0 kB/s,0 kB/s,362 MB/s,0 kB/s,532 MB/s,362 MB/s,0 kB/s,0 kB/s,533 MB/s,0 kB/s,362 MB/s
2023-04-16 02:02:20,3.35 GB/s,0 kB/s,44.8 kB/s,2.09 GB/s,0 kB/s,3.36 GB/s,2.09 GB/s,0 kB/s,37.8 kB/s,3.36 GB/s,0 kB/s,2.09 GB/s
2023-04-16 02:02:30,1.71 GB/s,0 kB/s,5.60 kB/s,1.12 GB/s,0 kB/s,1.71 GB/s,1.12 GB/s,0 kB/s,5.40 kB/s,1.72 GB/s,0 kB/s,1.12 GB/s
2023-04-16 02:02:40,1.28 GB/s,0 kB/s,0 kB/s,826 MB/s,0 kB/s,1.28 GB/s,826 MB/s,0 kB/s,0 kB/s,1.29 GB/s,0 kB/s,826 MB/s
2023-04-16 02:02:50,1.55 GB/s,0 kB/s,11.2 kB/s,992 MB/s,0 kB/s,1.55 GB/s,992 MB/s,0 kB/s,5.40 kB/s,1.55 GB/s,0 kB/s,992 MB/s
2023-04-16 02:03:00,2.49 GB/s,0 kB/s,6.00 kB/s,1.57 GB/s,0 kB/s,2.50 GB/s,1.57 GB/s,0 kB/s,4.20 kB/s,2.50 GB/s,0 kB/s,1.57 GB/s
2023-04-16 02:03:10,1.80 GB/s,0 kB/s,0 kB/s,1.15 GB/s,0 kB/s,1.80 GB/s,1.15 GB/s,0 kB/s,0 kB/s,1.81 GB/s,0 kB/s,1.15 GB/s
2023-04-16 02:03:20,1.61 GB/s,0 kB/s,5.80 kB/s,992 MB/s,0 kB/s,1.61 GB/s,992 MB/s,0 kB/s,5.40 kB/s,1.61 GB/s,0 kB/s,992 MB/s
2023-04-16 02:03:30,2.16 GB/s,0 kB/s,5.60 kB/s,1.36 GB/s,0 kB/s,2.17 GB/s,1.36 GB/s,0 kB/s,5.40 kB/s,2.17 GB/s,0 kB/s,1.36 GB/s
2023-04-16 02:03:40,1.14 GB/s,0 kB/s,5.60 kB/s,732 MB/s,0 kB/s,1.14 GB/s,731 MB/s,0 kB/s,5.40 kB/s,1.14 GB/s,0 kB/s,731 MB/s
2023-04-16 02:03:50,2.60 GB/s,0 kB/s,68.3 kB/s,1.61 GB/s,0 kB/s,2.60 GB/s,1.61 GB/s,0 kB/s,300 kB/s,2.60 GB/s,0 kB/s,1.61 GB/s
2023-04-16 02:04:00,804 MB/s,0 kB/s,5.60 kB/s,547 MB/s,0 kB/s,812 MB/s,547 MB/s,0 kB/s,5.40 kB/s,813 MB/s,0 kB/s,547 MB/s
2023-04-16 02:04:10,2.46 GB/s,0 kB/s,11.6 kB/s,1.53 GB/s,0 kB/s,2.46 GB/s,1.53 GB/s,0 kB/s,10.8 kB/s,2.46 GB/s,0 kB/s,1.53 GB/s
2023-04-16 02:04:20,600 MB/s,0 kB/s,0 kB/s,396 MB/s,0 kB/s,603 MB/s,396 MB/s,0 kB/s,0 kB/s,604 MB/s,0 kB/s,396 MB/s
2023-04-16 02:04:30,1.57 GB/s,0 kB/s,0 kB/s,990 MB/s,0 kB/s,1.57 GB/s,990 MB/s,0 kB/s,0 kB/s,1.57 GB/s,0 kB/s,990 MB/s
2023-04-16 02:04:40,1.20 GB/s,0 kB/s,11.2 kB/s,812 MB/s,0 kB/s,1.20 GB/s,812 MB/s,0 kB/s,5.40 kB/s,1.21 GB/s,0 kB/s,812 MB/s
2023-04-16 02:04:50,797 MB/s,0 kB/s,6 kB/s,526 MB/s,0 kB/s,805 MB/s,526 MB/s,0 kB/s,4.20 kB/s,806 MB/s,0 kB/s,526 MB/s
2023-04-16 02:05:00,1.50 GB/s,0 kB/s,0 kB/s,968 MB/s,0 kB/s,1.50 GB/s,968 MB/s,0 kB/s,0 kB/s,1.51 GB/s,0 kB/s,968 MB/s
2023-04-16 02:05:10,1.47 GB/s,0 kB/s,11.4 kB/s,949 MB/s,0 kB/s,1.47 GB/s,949 MB/s,0 kB/s,10.8 kB/s,1.47 GB/s,0 kB/s,949 MB/s
2023-04-16 02:05:20,1.25 GB/s,0 kB/s,17.8 kB/s,817 MB/s,0 kB/s,1.26 GB/s,817 MB/s,0 kB/s,14.8 kB/s,1.26 GB/s,0 kB/s,817 MB/s
2023-04-16 02:05:30,1.14 GB/s,0 kB/s,11.4 kB/s,705 MB/s,0 kB/s,1.14 GB/s,705 MB/s,0 kB/s,10.8 kB/s,1.14 GB/s,0 kB/s,705 MB/s
2023-04-16 02:05:40,1.87 GB/s,0 kB/s,6 kB/s,1.25 GB/s,0 kB/s,1.88 GB/s,1.25 GB/s,0 kB/s,4.20 kB/s,1.88 GB/s,0 kB/s,1.25 GB/s
2023-04-16 02:05:50,1.52 GB/s,0 kB/s,56.5 kB/s,1.31 GB/s,0 kB/s,1.53 GB/s,1.31 GB/s,0 kB/s,292 kB/s,1.53 GB/s,0 kB/s,1.31 GB/s
2023-04-16 02:06:00,1.88 GB/s,0 kB/s,28.4 kB/s,920 MB/s,0 kB/s,1.89 GB/s,920 MB/s,0 kB/s,21.6 kB/s,1.89 GB/s,0 kB/s,920 MB/s
2023-04-16 02:06:10,2.07 GB/s,0 kB/s,0 kB/s,1.27 GB/s,0 kB/s,2.08 GB/s,1.27 GB/s,0 kB/s,0 kB/s,2.08 GB/s,0 kB/s,1.27 GB/s
2023-04-16 02:06:20,2.53 GB/s,0 kB/s,11.2 kB/s,1.60 GB/s,0 kB/s,2.54 GB/s,1.60 GB/s,0 kB/s,5.40 kB/s,2.54 GB/s,0 kB/s,1.60 GB/s
