"Time","Used","Buffer","Cached","Free"
2023-04-16 14:48:00,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:48:05,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:48:10,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:48:15,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:48:20,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:48:25,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:48:30,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:48:35,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:48:40,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:48:45,380 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:48:50,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:48:55,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:49:00,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:49:05,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:49:10,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:49:15,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:49:20,379 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:49:25,379 MiB,34.2 MiB,416 MiB,140 MiB
2023-04-16 14:49:30,383 MiB,34.2 MiB,416 MiB,136 MiB
2023-04-16 14:49:35,383 MiB,34.2 MiB,416 MiB,136 MiB
2023-04-16 14:49:40,383 MiB,34.2 MiB,416 MiB,136 MiB
2023-04-16 14:49:45,383 MiB,34.2 MiB,416 MiB,136 MiB
2023-04-16 14:49:50,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:49:55,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:50:00,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:50:05,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:50:10,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:50:15,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:50:20,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:50:25,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:50:30,378 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:50:35,378 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:50:40,378 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:50:45,378 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:50:50,378 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:50:55,378 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:51:00,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:51:05,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:51:10,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:51:15,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:51:20,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:51:25,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:51:30,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:51:35,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:51:40,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:51:45,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:51:50,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:51:55,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:52:00,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:52:05,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:52:10,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:52:15,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:52:20,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:52:25,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:52:30,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:52:35,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 14:52:40,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:52:45,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:52:50,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:52:55,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:53:00,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:53:05,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:53:10,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:53:15,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:53:20,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:53:25,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:53:30,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:53:35,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:53:40,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:53:45,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:53:50,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:53:55,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:54:00,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:54:05,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:54:10,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:54:15,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:54:20,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:54:25,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:54:30,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:54:35,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:54:40,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:54:45,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:54:50,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:54:55,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:55:00,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:55:05,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:55:10,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:55:15,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:55:20,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:55:25,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:55:30,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:55:35,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:55:40,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:55:45,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:55:50,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:55:55,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:56:00,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:56:05,379 MiB,34.2 MiB,416 MiB,141 MiB
2023-04-16 14:56:10,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:56:15,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:56:20,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:56:25,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 14:56:30,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:56:35,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:56:40,386 MiB,34.2 MiB,416 MiB,134 MiB
2023-04-16 14:56:45,386 MiB,34.2 MiB,416 MiB,134 MiB
2023-04-16 14:56:50,377 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:56:55,377 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:57:00,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:57:05,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:57:10,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:57:15,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:57:20,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:57:25,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 14:57:30,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:57:35,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 14:57:40,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:57:45,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:57:50,381 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:57:55,381 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:58:00,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:58:05,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:58:10,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:58:15,382 MiB,34.2 MiB,416 MiB,138 MiB
2023-04-16 14:58:20,372 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:58:25,372 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:58:30,372 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:58:35,372 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:58:40,372 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:58:45,372 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 14:58:50,380 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:58:55,380 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:59:00,387 MiB,34.2 MiB,416 MiB,133 MiB
2023-04-16 14:59:05,387 MiB,34.2 MiB,416 MiB,133 MiB
2023-04-16 14:59:10,380 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:59:15,380 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 14:59:20,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:59:25,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:59:30,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:59:35,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:59:40,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:59:45,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:59:50,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 14:59:55,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:00:00,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:00:05,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:00:10,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:00:15,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:00:20,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:00:25,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:00:30,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 15:00:35,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 15:00:40,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 15:00:45,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 15:00:50,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 15:00:55,375 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 15:01:00,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:01:05,375 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:01:10,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:01:15,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:01:20,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:01:25,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:01:30,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:01:35,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:01:40,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:01:45,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:01:50,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:01:55,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:02:00,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:02:05,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:02:10,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:02:15,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:02:20,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:02:25,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:02:30,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:02:35,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:02:40,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:02:45,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:02:50,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:02:55,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:03:00,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:03:05,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:03:10,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:03:15,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:03:20,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:03:25,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:03:30,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:03:35,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:03:40,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:03:45,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:03:50,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:03:55,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:04:00,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:04:05,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:04:10,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:04:15,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:04:20,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:04:25,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:04:30,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:04:35,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:04:40,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:04:45,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:04:50,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:04:55,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:05:00,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:05:05,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:05:10,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:05:15,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:05:20,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:05:25,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:05:30,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:05:35,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:05:40,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:05:45,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:05:50,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:05:55,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:06:00,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:06:05,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:06:10,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:06:15,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:06:20,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:06:25,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:06:30,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:06:35,373 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:06:40,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:06:45,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:06:50,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:06:55,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:07:00,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:07:05,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:07:10,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:07:15,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:07:20,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:07:25,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:07:30,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:07:35,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:07:40,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:07:45,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:07:50,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:07:55,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:08:00,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:08:05,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:08:10,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:08:15,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:08:20,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:08:25,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:08:30,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:08:35,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:08:40,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:08:45,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:08:50,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:08:55,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:09:00,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:09:05,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:09:10,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:09:15,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:09:20,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:09:25,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:09:30,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:09:35,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:09:40,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:09:45,377 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:09:50,372 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:09:55,372 MiB,34.2 MiB,416 MiB,147 MiB
2023-04-16 15:10:00,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:10:05,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:10:10,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:10:15,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:10:20,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:10:25,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:10:30,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:10:35,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:10:40,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:10:45,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:10:50,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:10:55,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:11:00,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:11:05,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:11:10,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:11:15,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:11:20,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:11:25,376 MiB,34.2 MiB,416 MiB,143 MiB
2023-04-16 15:11:30,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:11:35,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:11:40,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:11:45,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:11:50,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:11:55,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:12:00,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:12:05,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:12:10,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:12:15,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:12:20,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:12:25,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:12:30,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:12:35,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:12:40,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:12:45,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:12:50,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:12:55,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:13:00,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:13:05,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:13:10,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:13:15,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:13:20,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:13:25,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:13:30,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:13:35,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:13:40,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:13:45,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:13:50,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:13:55,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:14:00,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:14:05,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:14:10,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:14:15,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:14:20,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:14:25,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:14:30,372 MiB,34.2 MiB,416 MiB,148 MiB
2023-04-16 15:14:35,372 MiB,34.2 MiB,416 MiB,148 MiB
2023-04-16 15:14:40,372 MiB,34.2 MiB,416 MiB,148 MiB
2023-04-16 15:14:45,372 MiB,34.2 MiB,416 MiB,148 MiB
2023-04-16 15:14:50,372 MiB,34.2 MiB,416 MiB,148 MiB
2023-04-16 15:14:55,372 MiB,34.2 MiB,416 MiB,148 MiB
2023-04-16 15:15:00,372 MiB,34.2 MiB,416 MiB,148 MiB
2023-04-16 15:15:05,372 MiB,34.2 MiB,416 MiB,148 MiB
2023-04-16 15:15:10,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:15:15,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:15:20,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:15:25,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:15:30,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:15:35,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:15:40,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:15:45,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:15:50,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:15:55,378 MiB,34.2 MiB,416 MiB,142 MiB
2023-04-16 15:16:00,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 15:16:05,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 15:16:10,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 15:16:15,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 15:16:20,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 15:16:25,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 15:16:30,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 15:16:35,376 MiB,34.2 MiB,416 MiB,144 MiB
2023-04-16 15:16:40,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 15:16:45,374 MiB,34.2 MiB,416 MiB,146 MiB
2023-04-16 15:16:50,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:16:55,374 MiB,34.2 MiB,416 MiB,145 MiB
2023-04-16 15:17:00,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 15:17:05,381 MiB,34.2 MiB,416 MiB,139 MiB
2023-04-16 15:17:10,382 MiB,34.2 MiB,416 MiB,137 MiB
2023-04-16 15:17:15,382 MiB,34.2 MiB,416 MiB,137 MiB
2023-04-16 15:17:20,381 MiB,34.3 MiB,416 MiB,138 MiB
2023-04-16 15:17:25,381 MiB,34.3 MiB,416 MiB,138 MiB
2023-04-16 15:17:30,379 MiB,34.3 MiB,416 MiB,140 MiB
2023-04-16 15:17:35,379 MiB,34.3 MiB,416 MiB,140 MiB
2023-04-16 15:17:40,375 MiB,34.3 MiB,416 MiB,144 MiB
2023-04-16 15:17:45,375 MiB,34.3 MiB,416 MiB,144 MiB
