"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit"
"2023-04-16 16:30:25","1681637425000","0%","0%","0%","1.80%","1.00%","2.70%","5.30%","377 MiB","34.3 MiB","416 MiB","143 MiB","729 MB/s","0 kB/s","50.4 kB/s","517 MB/s","0 kB/s","737 MB/s","517 MB/s","0 kB/s","45.4 kB/s","738 MB/s","0 kB/s","517 MB/s"
"2023-04-16 16:30:30","1681637430000","0%","0%","0%","2.50%","1.30%","4.60%","6.20%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.36 GB/s","0 kB/s","0 kB/s","909 MB/s","0 kB/s","1.37 GB/s","909 MB/s","0 kB/s","0 kB/s","1.37 GB/s","0 kB/s","909 MB/s"
"2023-04-16 16:30:35","1681637435000","0%","0%","0%","2.50%","1.30%","4.60%","6.20%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.36 GB/s","0 kB/s","0 kB/s","909 MB/s","0 kB/s","1.37 GB/s","909 MB/s","0 kB/s","0 kB/s","1.37 GB/s","0 kB/s","909 MB/s"
"2023-04-16 16:30:40","1681637440000","0%","0%","0%","0.600%","0.500%","2.00%","5.90%","377 MiB","34.3 MiB","416 MiB","143 MiB","2.03 GB/s","0 kB/s","0 kB/s","1.25 GB/s","0 kB/s","2.04 GB/s","1.25 GB/s","0 kB/s","0 kB/s","2.04 GB/s","0 kB/s","1.25 GB/s"
"2023-04-16 16:30:45","1681637445000","0%","0%","0%","0.600%","0.500%","2.00%","5.90%","377 MiB","34.3 MiB","416 MiB","143 MiB","2.03 GB/s","0 kB/s","0 kB/s","1.25 GB/s","0 kB/s","2.04 GB/s","1.25 GB/s","0 kB/s","0 kB/s","2.04 GB/s","0 kB/s","1.25 GB/s"
"2023-04-16 16:30:50","1681637450000","0%","0%","0%","0.1000%","0.100%","0.600%","3.40%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.37 GB/s","0 kB/s","11.8 kB/s","844 MB/s","0 kB/s","1.38 GB/s","844 MB/s","0 kB/s","9.60 kB/s","1.38 GB/s","0 kB/s","844 MB/s"
"2023-04-16 16:30:55","1681637455000","0%","0%","0%","0.1000%","0.100%","0.600%","3.40%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.37 GB/s","0 kB/s","11.8 kB/s","844 MB/s","0 kB/s","1.38 GB/s","844 MB/s","0 kB/s","9.60 kB/s","1.38 GB/s","0 kB/s","844 MB/s"
"2023-04-16 16:31:00","1681637460000","0%","0%","0%","0.300%","0.200%","0.400%","1.80%","377 MiB","34.3 MiB","416 MiB","143 MiB","562 MB/s","0 kB/s","5.60 kB/s","348 MB/s","0 kB/s","563 MB/s","348 MB/s","0 kB/s","5.40 kB/s","564 MB/s","0 kB/s","348 MB/s"
"2023-04-16 16:31:05","1681637465000","0%","0%","0%","0.300%","0.200%","0.400%","1.80%","377 MiB","34.3 MiB","416 MiB","143 MiB","562 MB/s","0 kB/s","5.60 kB/s","348 MB/s","0 kB/s","563 MB/s","348 MB/s","0 kB/s","5.40 kB/s","564 MB/s","0 kB/s","348 MB/s"
"2023-04-16 16:31:10","1681637470000","0%","0%","0%","2.50%","2.50%","3.50%","4.80%","377 MiB","34.3 MiB","416 MiB","143 MiB","701 MB/s","0 kB/s","59.7 kB/s","494 MB/s","0 kB/s","708 MB/s","494 MB/s","0 kB/s","53.3 kB/s","709 MB/s","0 kB/s","494 MB/s"
"2023-04-16 16:31:15","1681637475000","0%","0%","0%","2.50%","2.50%","3.50%","4.80%","377 MiB","34.3 MiB","416 MiB","143 MiB","701 MB/s","0 kB/s","59.7 kB/s","494 MB/s","0 kB/s","708 MB/s","494 MB/s","0 kB/s","53.3 kB/s","709 MB/s","0 kB/s","494 MB/s"
"2023-04-16 16:31:20","1681637480000","0%","0%","0%","0.500%","0.300%","0.700%","4.40%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.51 GB/s","0 kB/s","61.6 kB/s","935 MB/s","0 kB/s","1.51 GB/s","935 MB/s","0 kB/s","55.8 kB/s","1.51 GB/s","0 kB/s","935 MB/s"
"2023-04-16 16:31:25","1681637485000","0%","0%","0%","0.500%","0.300%","0.700%","4.40%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.51 GB/s","0 kB/s","61.6 kB/s","935 MB/s","0 kB/s","1.51 GB/s","935 MB/s","0 kB/s","55.8 kB/s","1.51 GB/s","0 kB/s","935 MB/s"
"2023-04-16 16:31:30","1681637490000","0%","0%","0%","1.10%","0.700%","1.60%","2.40%","377 MiB","34.3 MiB","416 MiB","143 MiB","557 MB/s","0 kB/s","18.6 kB/s","360 MB/s","0 kB/s","560 MB/s","360 MB/s","0 kB/s","16.2 kB/s","561 MB/s","0 kB/s","360 MB/s"
"2023-04-16 16:31:35","1681637495000","0%","0%","0%","1.10%","0.700%","1.60%","2.40%","377 MiB","34.3 MiB","416 MiB","143 MiB","557 MB/s","0 kB/s","18.6 kB/s","360 MB/s","0 kB/s","560 MB/s","360 MB/s","0 kB/s","16.2 kB/s","561 MB/s","0 kB/s","360 MB/s"
"2023-04-16 16:31:40","1681637500000","0%","0%","0%","0.700%","0.500%","0.500%","4.80%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.46 GB/s","0 kB/s","11.6 kB/s","905 MB/s","0 kB/s","1.46 GB/s","905 MB/s","0 kB/s","9.60 kB/s","1.46 GB/s","0 kB/s","905 MB/s"
"2023-04-16 16:31:45","1681637505000","0%","0%","0%","0.700%","0.500%","0.500%","4.80%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.46 GB/s","0 kB/s","11.6 kB/s","905 MB/s","0 kB/s","1.46 GB/s","905 MB/s","0 kB/s","9.60 kB/s","1.46 GB/s","0 kB/s","905 MB/s"
"2023-04-16 16:31:50","1681637510000","0%","0%","0%","0.400%","0.500%","1.20%","2.50%","377 MiB","34.3 MiB","416 MiB","143 MiB","597 MB/s","0 kB/s","22.4 kB/s","403 MB/s","0 kB/s","600 MB/s","403 MB/s","0 kB/s","19.6 kB/s","600 MB/s","0 kB/s","403 MB/s"
"2023-04-16 16:31:55","1681637515000","0%","0%","0%","0.400%","0.500%","1.20%","2.50%","377 MiB","34.3 MiB","416 MiB","143 MiB","597 MB/s","0 kB/s","22.4 kB/s","403 MB/s","0 kB/s","600 MB/s","403 MB/s","0 kB/s","19.6 kB/s","600 MB/s","0 kB/s","403 MB/s"
"2023-04-16 16:32:00","1681637520000","0%","0%","0%","0.600%","0.300%","0.700%","4.30%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.12 GB/s","0 kB/s","56.5 kB/s","691 MB/s","0 kB/s","1.13 GB/s","691 MB/s","0 kB/s","292 kB/s","1.13 GB/s","0 kB/s","691 MB/s"
"2023-04-16 16:32:05","1681637525000","0%","0%","0%","0.600%","0.300%","0.700%","4.30%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.12 GB/s","0 kB/s","56.5 kB/s","691 MB/s","0 kB/s","1.13 GB/s","691 MB/s","0 kB/s","292 kB/s","1.13 GB/s","0 kB/s","691 MB/s"
"2023-04-16 16:32:10","1681637530000","0%","0%","0%","0.200%","0.100%","0.300%","3.70%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.46 GB/s","0 kB/s","28 kB/s","889 MB/s","0 kB/s","1.46 GB/s","889 MB/s","0 kB/s","25.4 kB/s","1.46 GB/s","0 kB/s","889 MB/s"
"2023-04-16 16:32:15","1681637535000","0%","0%","0%","0.200%","0.100%","0.300%","3.70%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.46 GB/s","0 kB/s","28 kB/s","889 MB/s","0 kB/s","1.46 GB/s","889 MB/s","0 kB/s","25.4 kB/s","1.46 GB/s","0 kB/s","889 MB/s"
"2023-04-16 16:32:20","1681637540000","0%","0%","0%","1.20%","0.800%","1.80%","3.60%","377 MiB","34.3 MiB","416 MiB","143 MiB","697 MB/s","0 kB/s","50.4 kB/s","471 MB/s","0 kB/s","703 MB/s","471 MB/s","0 kB/s","45 kB/s","703 MB/s","0 kB/s","471 MB/s"
"2023-04-16 16:32:25","1681637545000","0%","0%","0%","1.20%","0.800%","1.80%","3.60%","377 MiB","34.3 MiB","416 MiB","143 MiB","697 MB/s","0 kB/s","50.4 kB/s","471 MB/s","0 kB/s","703 MB/s","471 MB/s","0 kB/s","45 kB/s","703 MB/s","0 kB/s","471 MB/s"
"2023-04-16 16:32:30","1681637550000","0%","0%","0%","1.40%","0.900%","2.20%","4.80%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.18 GB/s","0 kB/s","0 kB/s","769 MB/s","0 kB/s","1.19 GB/s","769 MB/s","0 kB/s","0 kB/s","1.19 GB/s","0 kB/s","769 MB/s"
"2023-04-16 16:32:35","1681637555000","0%","0%","0%","1.40%","0.900%","2.20%","4.80%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.18 GB/s","0 kB/s","0 kB/s","769 MB/s","0 kB/s","1.19 GB/s","769 MB/s","0 kB/s","0 kB/s","1.19 GB/s","0 kB/s","769 MB/s"
"2023-04-16 16:32:40","1681637560000","0%","0%","0%","1.10%","0.800%","1.60%","3.20%","377 MiB","34.3 MiB","416 MiB","143 MiB","593 MB/s","0 kB/s","5.80 kB/s","397 MB/s","0 kB/s","597 MB/s","397 MB/s","0 kB/s","5.40 kB/s","598 MB/s","0 kB/s","397 MB/s"
"2023-04-16 16:32:45","1681637565000","0%","0%","0%","1.10%","0.800%","1.60%","3.20%","377 MiB","34.3 MiB","416 MiB","143 MiB","593 MB/s","0 kB/s","5.80 kB/s","397 MB/s","0 kB/s","597 MB/s","397 MB/s","0 kB/s","5.40 kB/s","598 MB/s","0 kB/s","397 MB/s"
"2023-04-16 16:32:50","1681637570000","0%","0%","0%","2.20%","1.50%","2.60%","3.20%","377 MiB","34.3 MiB","416 MiB","143 MiB","191 MB/s","0 kB/s","6 kB/s","190 MB/s","0 kB/s","198 MB/s","190 MB/s","0 kB/s","4.20 kB/s","199 MB/s","0 kB/s","190 MB/s"
"2023-04-16 16:32:55","1681637575000","0%","0%","0%","2.20%","1.50%","2.60%","3.20%","377 MiB","34.3 MiB","416 MiB","143 MiB","191 MB/s","0 kB/s","6 kB/s","190 MB/s","0 kB/s","198 MB/s","190 MB/s","0 kB/s","4.20 kB/s","199 MB/s","0 kB/s","190 MB/s"
"2023-04-16 16:33:00","1681637580000","0%","0%","0%","0.500%","0.500%","1.10%","3.90%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.03 GB/s","0 kB/s","11.6 kB/s","642 MB/s","0 kB/s","1.03 GB/s","642 MB/s","0 kB/s","10.8 kB/s","1.03 GB/s","0 kB/s","642 MB/s"
"2023-04-16 16:33:05","1681637585000","0%","0%","0%","0.500%","0.500%","1.10%","3.90%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.03 GB/s","0 kB/s","11.6 kB/s","642 MB/s","0 kB/s","1.03 GB/s","642 MB/s","0 kB/s","10.8 kB/s","1.03 GB/s","0 kB/s","642 MB/s"
"2023-04-16 16:33:10","1681637590000","0%","0%","0%","0.700%","0.200%","0.700%","3.10%","377 MiB","34.3 MiB","416 MiB","143 MiB","995 MB/s","0 kB/s","28.2 kB/s","618 MB/s","0 kB/s","997 MB/s","618 MB/s","0 kB/s","25.8 kB/s","998 MB/s","0 kB/s","618 MB/s"
"2023-04-16 16:33:15","1681637595000","0%","0%","0%","0.700%","0.200%","0.700%","3.10%","377 MiB","34.3 MiB","416 MiB","143 MiB","995 MB/s","0 kB/s","28.2 kB/s","618 MB/s","0 kB/s","997 MB/s","618 MB/s","0 kB/s","25.8 kB/s","998 MB/s","0 kB/s","618 MB/s"
"2023-04-16 16:33:20","1681637600000","0%","0%","0%","1.000%","0.300%","1.10%","1.50%","377 MiB","34.3 MiB","416 MiB","143 MiB","97.6 MB/s","0 kB/s","78.6 kB/s","88.3 MB/s","0 kB/s","101 MB/s","88.2 MB/s","0 kB/s","70.4 kB/s","102 MB/s","0 kB/s","88.2 MB/s"
"2023-04-16 16:33:25","1681637605000","0%","0%","0%","1.000%","0.300%","1.10%","1.50%","377 MiB","34.3 MiB","416 MiB","143 MiB","97.6 MB/s","0 kB/s","78.6 kB/s","88.3 MB/s","0 kB/s","101 MB/s","88.2 MB/s","0 kB/s","70.4 kB/s","102 MB/s","0 kB/s","88.2 MB/s"
"2023-04-16 16:33:30","1681637610000","0%","0%","0%","1.70%","0.800%","1.70%","3.10%","377 MiB","34.3 MiB","416 MiB","143 MiB","597 MB/s","0 kB/s","0 kB/s","409 MB/s","0 kB/s","601 MB/s","409 MB/s","0 kB/s","0 kB/s","602 MB/s","0 kB/s","409 MB/s"
"2023-04-16 16:33:35","1681637615000","0%","0%","0%","1.70%","0.800%","1.70%","3.10%","377 MiB","34.3 MiB","416 MiB","143 MiB","597 MB/s","0 kB/s","0 kB/s","409 MB/s","0 kB/s","601 MB/s","409 MB/s","0 kB/s","0 kB/s","602 MB/s","0 kB/s","409 MB/s"
"2023-04-16 16:33:40","1681637620000","0%","0%","0%","1.30%","0.800%","2.80%","6.60%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.57 GB/s","0 kB/s","0 kB/s","1.01 GB/s","0 kB/s","1.58 GB/s","1.01 GB/s","0 kB/s","0 kB/s","1.58 GB/s","0 kB/s","1.01 GB/s"
"2023-04-16 16:33:45","1681637625000","0%","0%","0%","1.30%","0.800%","2.80%","6.60%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.57 GB/s","0 kB/s","0 kB/s","1.01 GB/s","0 kB/s","1.58 GB/s","1.01 GB/s","0 kB/s","0 kB/s","1.58 GB/s","0 kB/s","1.01 GB/s"
"2023-04-16 16:33:50","1681637630000","0%","0%","0%","1.70%","0.600%","2.50%","4.30%","377 MiB","34.3 MiB","416 MiB","143 MiB","635 MB/s","0 kB/s","18.6 kB/s","425 MB/s","0 kB/s","640 MB/s","425 MB/s","0 kB/s","10.8 kB/s","641 MB/s","0 kB/s","425 MB/s"
"2023-04-16 16:33:55","1681637635000","0%","0%","0%","1.70%","0.600%","2.50%","4.30%","377 MiB","34.3 MiB","416 MiB","143 MiB","635 MB/s","0 kB/s","18.6 kB/s","425 MB/s","0 kB/s","640 MB/s","425 MB/s","0 kB/s","10.8 kB/s","641 MB/s","0 kB/s","425 MB/s"
"2023-04-16 16:34:00","1681637640000","0%","0%","0%","0.200%","0.200%","0.500%","5%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.59 GB/s","0 kB/s","90.5 kB/s","976 MB/s","0 kB/s","1.60 GB/s","976 MB/s","0 kB/s","311 kB/s","1.60 GB/s","0 kB/s","976 MB/s"
"2023-04-16 16:34:05","1681637645000","0%","0%","0%","0.200%","0.200%","0.500%","5%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.59 GB/s","0 kB/s","90.5 kB/s","976 MB/s","0 kB/s","1.60 GB/s","976 MB/s","0 kB/s","311 kB/s","1.60 GB/s","0 kB/s","976 MB/s"
"2023-04-16 16:34:10","1681637650000","0%","0%","0%","0.600%","0.400%","0.800%","4.00%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.10 GB/s","0 kB/s","5.60 kB/s","678 MB/s","0 kB/s","1.10 GB/s","678 MB/s","0 kB/s","5 kB/s","1.10 GB/s","0 kB/s","678 MB/s"
"2023-04-16 16:34:15","1681637655000","0%","0%","0%","0.600%","0.400%","0.800%","4.00%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.10 GB/s","0 kB/s","5.60 kB/s","678 MB/s","0 kB/s","1.10 GB/s","678 MB/s","0 kB/s","5 kB/s","1.10 GB/s","0 kB/s","678 MB/s"
"2023-04-16 16:34:20","1681637660000","0%","0%","0%","0.600%","0.300%","0.900%","2.30%","377 MiB","34.3 MiB","416 MiB","143 MiB","524 MB/s","0 kB/s","61.6 kB/s","337 MB/s","0 kB/s","526 MB/s","337 MB/s","0 kB/s","55 kB/s","527 MB/s","0 kB/s","337 MB/s"
"2023-04-16 16:34:25","1681637665000","0%","0%","0%","0.600%","0.300%","0.900%","2.30%","377 MiB","34.3 MiB","416 MiB","143 MiB","524 MB/s","0 kB/s","61.6 kB/s","337 MB/s","0 kB/s","526 MB/s","337 MB/s","0 kB/s","55 kB/s","527 MB/s","0 kB/s","337 MB/s"
"2023-04-16 16:34:30","1681637670000","0%","0%","0%","0.200%","0.1000%","0.600%","0.600%","377 MiB","34.3 MiB","416 MiB","143 MiB","25.3 MB/s","0 kB/s","11.2 kB/s","22.7 MB/s","0 kB/s","26.1 MB/s","22.7 MB/s","0 kB/s","5.40 kB/s","27.1 MB/s","0 kB/s","22.7 MB/s"
"2023-04-16 16:34:35","1681637675000","0%","0%","0%","0.200%","0.1000%","0.600%","0.600%","377 MiB","34.3 MiB","416 MiB","143 MiB","25.3 MB/s","0 kB/s","11.2 kB/s","22.7 MB/s","0 kB/s","26.1 MB/s","22.7 MB/s","0 kB/s","5.40 kB/s","27.1 MB/s","0 kB/s","22.7 MB/s"
"2023-04-16 16:34:40","1681637680000","0%","0%","0%","0.600%","0.100%","0.700%","3.20%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.03 GB/s","0 kB/s","0 kB/s","646 MB/s","0 kB/s","1.04 GB/s","646 MB/s","0 kB/s","0 kB/s","1.04 GB/s","0 kB/s","646 MB/s"
"2023-04-16 16:34:45","1681637685000","0%","0%","0%","0.600%","0.100%","0.700%","3.20%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.03 GB/s","0 kB/s","0 kB/s","646 MB/s","0 kB/s","1.04 GB/s","646 MB/s","0 kB/s","0 kB/s","1.04 GB/s","0 kB/s","646 MB/s"
"2023-04-16 16:34:50","1681637690000","0%","0%","0%","0.800%","0.300%","0.900%","1.10%","377 MiB","34.3 MiB","416 MiB","143 MiB","67.9 MB/s","0 kB/s","0 kB/s","61.7 MB/s","0 kB/s","70.1 MB/s","61.6 MB/s","0 kB/s","0 kB/s","71.1 MB/s","0 kB/s","61.6 MB/s"
"2023-04-16 16:34:55","1681637695000","0%","0%","0%","0.800%","0.300%","0.900%","1.10%","377 MiB","34.3 MiB","416 MiB","143 MiB","67.9 MB/s","0 kB/s","0 kB/s","61.7 MB/s","0 kB/s","70.1 MB/s","61.6 MB/s","0 kB/s","0 kB/s","71.1 MB/s","0 kB/s","61.6 MB/s"
"2023-04-16 16:35:00","1681637700000","0%","0%","0%","0.500%","0.300%","1.20%","2.50%","377 MiB","34.3 MiB","416 MiB","143 MiB","610 MB/s","0 kB/s","11.6 kB/s","395 MB/s","0 kB/s","613 MB/s","395 MB/s","0 kB/s","9.60 kB/s","614 MB/s","0 kB/s","395 MB/s"
"2023-04-16 16:35:05","1681637705000","0%","0%","0%","0.500%","0.300%","1.20%","2.50%","377 MiB","34.3 MiB","416 MiB","143 MiB","610 MB/s","0 kB/s","11.6 kB/s","395 MB/s","0 kB/s","613 MB/s","395 MB/s","0 kB/s","9.60 kB/s","614 MB/s","0 kB/s","395 MB/s"
"2023-04-16 16:35:10","1681637710000","0%","0%","0%","0.400%","0.200%","0.200%","4.30%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.49 GB/s","0 kB/s","11.2 kB/s","908 MB/s","0 kB/s","1.49 GB/s","908 MB/s","0 kB/s","10 kB/s","1.49 GB/s","0 kB/s","908 MB/s"
"2023-04-16 16:35:15","1681637715000","0%","0%","0%","0.400%","0.200%","0.200%","4.30%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.49 GB/s","0 kB/s","11.2 kB/s","908 MB/s","0 kB/s","1.49 GB/s","908 MB/s","0 kB/s","10 kB/s","1.49 GB/s","0 kB/s","908 MB/s"
"2023-04-16 16:35:20","1681637720000","0%","0%","0%","1.10%","0.300%","1.20%","2.10%","377 MiB","34.3 MiB","416 MiB","143 MiB","586 MB/s","0 kB/s","61.6 kB/s","379 MB/s","0 kB/s","588 MB/s","379 MB/s","0 kB/s","55 kB/s","589 MB/s","0 kB/s","379 MB/s"
"2023-04-16 16:35:25","1681637725000","0%","0%","0%","1.10%","0.300%","1.20%","2.10%","377 MiB","34.3 MiB","416 MiB","143 MiB","586 MB/s","0 kB/s","61.6 kB/s","379 MB/s","0 kB/s","588 MB/s","379 MB/s","0 kB/s","55 kB/s","589 MB/s","0 kB/s","379 MB/s"
"2023-04-16 16:35:30","1681637730000","0%","0%","0%","0.400%","0.200%","0.800%","0.700%","377 MiB","34.3 MiB","416 MiB","143 MiB","39.3 MB/s","0 kB/s","5.60 kB/s","36.5 MB/s","0 kB/s","40.6 MB/s","36.5 MB/s","0 kB/s","5.40 kB/s","41.6 MB/s","0 kB/s","36.5 MB/s"
"2023-04-16 16:35:35","1681637735000","0%","0%","0%","0.400%","0.200%","0.800%","0.700%","377 MiB","34.3 MiB","416 MiB","143 MiB","39.3 MB/s","0 kB/s","5.60 kB/s","36.5 MB/s","0 kB/s","40.6 MB/s","36.5 MB/s","0 kB/s","5.40 kB/s","41.6 MB/s","0 kB/s","36.5 MB/s"
"2023-04-16 16:35:40","1681637740000","0%","0%","0%","0.200%","0.100%","0.300%","2.80%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.01 GB/s","0 kB/s","0 kB/s","614 MB/s","0 kB/s","1.01 GB/s","614 MB/s","0 kB/s","0 kB/s","1.01 GB/s","0 kB/s","614 MB/s"
"2023-04-16 16:35:45","1681637745000","0%","0%","0%","0.200%","0.100%","0.300%","2.80%","377 MiB","34.3 MiB","416 MiB","143 MiB","1.01 GB/s","0 kB/s","0 kB/s","614 MB/s","0 kB/s","1.01 GB/s","614 MB/s","0 kB/s","0 kB/s","1.01 GB/s","0 kB/s","614 MB/s"
"2023-04-16 16:35:50","1681637750000","0%","0%","0%","1.000%","0.400%","1.60%","2.50%","377 MiB","34.3 MiB","416 MiB","143 MiB","617 MB/s","0 kB/s","22.8 kB/s","403 MB/s","0 kB/s","620 MB/s","403 MB/s","0 kB/s","18 kB/s","621 MB/s","0 kB/s","403 MB/s"
"2023-04-16 16:35:55","1681637755000","0%","0%","0%","1.000%","0.400%","1.60%","2.50%","377 MiB","34.3 MiB","416 MiB","143 MiB","617 MB/s","0 kB/s","22.8 kB/s","403 MB/s","0 kB/s","620 MB/s","403 MB/s","0 kB/s","18 kB/s","621 MB/s","0 kB/s","403 MB/s"
"2023-04-16 16:36:00","1681637760000","0%","0%","0%","1.000%","0.600%","2.10%","3.20%","377 MiB","34.3 MiB","416 MiB","143 MiB","584 MB/s","0 kB/s","102 kB/s","380 MB/s","0 kB/s","587 MB/s","380 MB/s","0 kB/s","339 kB/s","588 MB/s","0 kB/s","380 MB/s"
"2023-04-16 16:36:05","1681637765000","0%","0%","0%","1.000%","0.600%","2.10%","3.20%","377 MiB","34.3 MiB","416 MiB","143 MiB","584 MB/s","0 kB/s","102 kB/s","380 MB/s","0 kB/s","587 MB/s","380 MB/s","0 kB/s","339 kB/s","588 MB/s","0 kB/s","380 MB/s"
"2023-04-16 16:36:10","1681637770000","0%","0%","0%","0.500%","0.900%","1.10%","2.80%","377 MiB","34.3 MiB","416 MiB","143 MiB","597 MB/s","0 kB/s","28 kB/s","385 MB/s","0 kB/s","600 MB/s","385 MB/s","0 kB/s","25.4 kB/s","601 MB/s","0 kB/s","385 MB/s"
"2023-04-16 16:36:15","1681637775000","0%","0%","0%","0.500%","0.900%","1.10%","2.80%","377 MiB","34.3 MiB","416 MiB","143 MiB","597 MB/s","0 kB/s","28 kB/s","385 MB/s","0 kB/s","600 MB/s","385 MB/s","0 kB/s","25.4 kB/s","601 MB/s","0 kB/s","385 MB/s"
"2023-04-16 16:36:20","1681637780000","0%","0%","0%","0.600%","0.300%","0.700%","2.00%","377 MiB","34.3 MiB","416 MiB","143 MiB","566 MB/s","0 kB/s","63.4 kB/s","358 MB/s","0 kB/s","568 MB/s","358 MB/s","0 kB/s","55.4 kB/s","568 MB/s","0 kB/s","358 MB/s"
"2023-04-16 16:36:25","1681637785000","0%","0%","0%","0.600%","0.300%","0.700%","2.00%","377 MiB","34.3 MiB","416 MiB","143 MiB","566 MB/s","0 kB/s","63.4 kB/s","358 MB/s","0 kB/s","568 MB/s","358 MB/s","0 kB/s","55.4 kB/s","568 MB/s","0 kB/s","358 MB/s"
"2023-04-16 16:36:30","1681637790000","0%","0%","0%","0%","0.100%","0.100%","1.60%","377 MiB","34.3 MiB","416 MiB","143 MiB","481 MB/s","0 kB/s","0 kB/s","294 MB/s","0 kB/s","481 MB/s","293 MB/s","0 kB/s","0 kB/s","482 MB/s","0 kB/s","293 MB/s"
"2023-04-16 16:36:35","1681637795000","0%","0%","0%","0%","0.100%","0.100%","1.60%","377 MiB","34.3 MiB","416 MiB","143 MiB","481 MB/s","0 kB/s","0 kB/s","294 MB/s","0 kB/s","481 MB/s","293 MB/s","0 kB/s","0 kB/s","482 MB/s","0 kB/s","293 MB/s"
"2023-04-16 16:36:40","1681637800000","0%","0%","0%","0.500%","0.200%","0.700%","1.60%","377 MiB","34.3 MiB","416 MiB","143 MiB","528 MB/s","0 kB/s","5.60 kB/s","332 MB/s","0 kB/s","529 MB/s","332 MB/s","0 kB/s","5.40 kB/s","530 MB/s","0 kB/s","332 MB/s"
"2023-04-16 16:36:45","1681637805000","0%","0%","0%","0.500%","0.200%","0.700%","1.60%","377 MiB","34.3 MiB","416 MiB","143 MiB","528 MB/s","0 kB/s","5.60 kB/s","332 MB/s","0 kB/s","529 MB/s","332 MB/s","0 kB/s","5.40 kB/s","530 MB/s","0 kB/s","332 MB/s"
"2023-04-16 16:36:50","1681637810000","0%","0%","0%","0.900%","0.500%","1.50%","1.80%","377 MiB","34.3 MiB","416 MiB","143 MiB","112 MB/s","0 kB/s","0 kB/s","123 MB/s","0 kB/s","116 MB/s","123 MB/s","0 kB/s","0 kB/s","117 MB/s","0 kB/s","123 MB/s"
"2023-04-16 16:36:55","1681637815000","0%","0%","0%","0.900%","0.500%","1.50%","1.80%","377 MiB","34.3 MiB","416 MiB","143 MiB","112 MB/s","0 kB/s","0 kB/s","123 MB/s","0 kB/s","116 MB/s","123 MB/s","0 kB/s","0 kB/s","117 MB/s","0 kB/s","123 MB/s"
"2023-04-16 16:37:00","1681637820000","0%","0%","0%","0.300%","0.100%","0.500%","1.70%","377 MiB","34.3 MiB","416 MiB","143 MiB","539 MB/s","0 kB/s","11.8 kB/s","325 MB/s","0 kB/s","541 MB/s","325 MB/s","0 kB/s","9.60 kB/s","542 MB/s","0 kB/s","325 MB/s"
"2023-04-16 16:37:05","1681637825000","0%","0%","0%","0.300%","0.100%","0.500%","1.70%","377 MiB","34.3 MiB","416 MiB","143 MiB","539 MB/s","0 kB/s","11.8 kB/s","325 MB/s","0 kB/s","541 MB/s","325 MB/s","0 kB/s","9.60 kB/s","542 MB/s","0 kB/s","325 MB/s"
"2023-04-16 16:37:10","1681637830000","0%","0%","0%","0.600%","0.400%","1.10%","2.70%","372 MiB","34.3 MiB","416 MiB","147 MiB","550 MB/s","0 kB/s","5.60 kB/s","368 MB/s","0 kB/s","552 MB/s","368 MB/s","0 kB/s","5 kB/s","553 MB/s","0 kB/s","368 MB/s"
"2023-04-16 16:37:15","1681637835000","0%","0%","0%","0.600%","0.400%","1.10%","2.70%","372 MiB","34.3 MiB","416 MiB","147 MiB","550 MB/s","0 kB/s","5.60 kB/s","368 MB/s","0 kB/s","552 MB/s","368 MB/s","0 kB/s","5 kB/s","553 MB/s","0 kB/s","368 MB/s"
