timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680342798299,1120,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-65,text,true,,19753,178,13,13,https://rcie.nuttchai.app/api/v1/search?offset=4390&limit=71&isHiddenRequired=true,1085,0,163
1680342785008,14429,Update Product - CPU - H | MEM - H,200,OK,[Thread Group] Thread 1 1-44,text,true,,494137,332,12,12,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=20401&limit=1741,14182,0,124
1680342797667,2266,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-64,text,true,,25862,179,12,12,https://rcie.nuttchai.app/api/v1/search?offset=23363&limit=90&isHiddenRequired=true,1875,0,130
1680342797033,3146,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-63,text,true,,2790410,181,11,11,https://rcie.nuttchai.app/api/v1/search?offset=29495&limit=9812&isHiddenRequired=true,2419,0,116
1680342781845,21322,Update Product - CPU - H | MEM - H,200,OK,[Thread Group] Thread 1 1-39,text,true,,711296,337,15,15,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=43741&limit=2458,21077,0,132
1680342801460,2342,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-70,text,true,,1784078,181,15,15,https://rcie.nuttchai.app/api/v1/search?offset=16335&limit=6358&isHiddenRequired=true,1921,0,111
1680342802097,3357,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-71,text,true,,1980446,181,17,17,https://rcie.nuttchai.app/api/v1/search?offset=22336&limit=6878&isHiddenRequired=true,3051,0,142
1680342802730,2877,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-72,text,true,,28601,179,16,16,https://rcie.nuttchai.app/api/v1/search?offset=42759&limit=99&isHiddenRequired=true,2845,0,128
1680342803363,2251,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-73,text,true,,5575,178,15,15,https://rcie.nuttchai.app/api/v1/search?offset=8823&limit=19&isHiddenRequired=true,2250,0,138
1680342775518,30140,Update Product - CPU - H | MEM - H,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[Thread Group] Thread 1 1-29,text,false,,2988,0,14,14,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=42963&limit=4511,0,0,139
1680342804627,3166,Update Product - CPU - H | MEM - H,200,OK,[Thread Group] Thread 1 1-75,text,true,,491,338,17,17,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=44478&limit=2241,3166,0,113
1680342778051,30142,Update Product - CPU - H | MEM - H,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,[Thread Group] Thread 1 1-33,text,false,,2988,0,16,16,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=16982&limit=4330,0,0,141
1680342805260,3147,Update Product - CPU - H | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-76,text,false,,410,339,15,15,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=37269&limit=3175,3147,0,108
1680342806527,3222,Update Product - CPU - H | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-78,text,false,,429,336,17,17,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=41118&limit=3206,3221,0,130
1680342807158,3246,Small Search Product - CPU - L | MEM - L,500,Internal Server Error,[Thread Group] Thread 1 1-79,text,false,,429,179,17,17,https://rcie.nuttchai.app/api/v1/search?offset=27101&limit=75&isHiddenRequired=true,3246,0,114
1680342807791,3328,Small Search Product - CPU - L | MEM - L,500,Internal Server Error,[Thread Group] Thread 1 1-80,text,false,,429,179,17,17,https://rcie.nuttchai.app/api/v1/search?offset=32883&limit=44&isHiddenRequired=true,3328,0,147
1680342808425,3250,Update Product - CPU - H | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-81,text,false,,429,322,17,17,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=29361&limit=2552,3250,0,150
1680342809059,3235,Small Search Product - CPU - L | MEM - L,500,Internal Server Error,[Thread Group] Thread 1 1-82,text,false,,429,178,17,17,https://rcie.nuttchai.app/api/v1/search?offset=9811&limit=95&isHiddenRequired=true,3235,0,163
1680342809691,3278,Large Search Product - CPU - L | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-83,text,false,,429,181,17,17,https://rcie.nuttchai.app/api/v1/search?offset=31735&limit=5221&isHiddenRequired=true,3278,0,150
1680342810321,3228,Small Search Product - CPU - L | MEM - L,500,Internal Server Error,[Thread Group] Thread 1 1-84,text,false,,429,179,17,17,https://rcie.nuttchai.app/api/v1/search?offset=16205&limit=45&isHiddenRequired=true,3227,0,117
1680342810958,3245,Small Search Product - CPU - L | MEM - L,500,Internal Server Error,[Thread Group] Thread 1 1-85,text,false,,429,179,17,17,https://rcie.nuttchai.app/api/v1/search?offset=35872&limit=21&isHiddenRequired=true,3245,0,122
1680342812858,1732,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-88,text,true,,19417,178,16,16,https://rcie.nuttchai.app/api/v1/search?offset=4824&limit=68&isHiddenRequired=true,1699,0,158
1680342811589,3251,Large Search Product - CPU - L | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-86,text,false,,429,181,16,16,https://rcie.nuttchai.app/api/v1/search?offset=29800&limit=9293&isHiddenRequired=true,3251,0,143
1680342812224,3241,Large Search Product - CPU - L | MEM - H,500,Internal Server Error,[Thread Group] Thread 1 1-87,text,false,,429,181,16,16,https://rcie.nuttchai.app/api/v1/search?offset=14790&limit=9363&isHiddenRequired=true,3241,0,147
