sep=,
"Time","iowait","irq","nice","softirq","steal","system","user"
2023-03-24 11:51:00,0%,0%,0%,0.700%,0.300%,0.400%,2.30%
2023-03-24 11:51:15,0%,0%,0%,0.800%,0.700%,0.300%,3.30%
2023-03-24 11:51:30,0%,0%,0%,0.800%,0.600%,0.300%,3.00%
2023-03-24 11:51:45,0%,0%,0%,0.600%,0.600%,0.200%,3.30%
2023-03-24 11:52:00,0%,0%,0%,0.900%,0.700%,0.400%,3.40%
2023-03-24 11:52:15,0%,0%,0%,0.600%,0.900%,0.200%,3.20%
2023-03-24 11:52:30,0%,0%,0%,1.10%,0.600%,0.400%,3.90%
2023-03-24 11:52:45,0%,0%,0%,0.600%,0.700%,0.500%,3.10%
2023-03-24 11:53:00,0%,0%,0%,0.600%,0.500%,0.500%,2.80%
2023-03-24 11:53:15,0%,0%,0%,0.400%,0.600%,0.400%,2.70%
2023-03-24 11:53:30,0%,0%,0%,0.900%,1.10%,0.700%,3.70%
2023-03-24 11:53:45,0%,0%,0%,0.700%,0.700%,0.200%,2.90%
2023-03-24 11:54:00,0%,0%,0%,0.900%,0.400%,0.700%,3.40%
2023-03-24 11:54:15,0%,0%,0%,1.000%,0.400%,0.300%,2.80%
2023-03-24 11:54:30,0%,0%,0%,0.500%,0.400%,0.500%,3.20%
2023-03-24 11:54:45,0%,0%,0%,0.700%,0.600%,0.300%,2.50%
2023-03-24 11:55:00,0%,0%,0%,0.500%,0.800%,0.600%,2.90%
2023-03-24 11:55:15,0%,0%,0%,1.20%,1.40%,0.500%,2.90%
2023-03-24 11:55:30,0%,0%,0%,0.700%,0.700%,0.400%,3.70%
2023-03-24 11:55:45,0%,0%,0%,0.800%,0.700%,0.600%,2.90%
2023-03-24 11:56:00,0%,0%,0%,0.900%,0.600%,0.700%,3.50%
2023-03-24 11:56:15,0%,0%,0%,1.10%,0.800%,0.400%,3.50%
2023-03-24 11:56:30,0%,0%,0%,1.30%,0.900%,0.300%,3.60%
2023-03-24 11:56:45,0%,0%,0%,0.800%,1.00%,0.400%,2.50%
2023-03-24 11:57:00,0%,0%,0%,1.20%,0.900%,0.500%,3.60%
2023-03-24 11:57:15,0%,0%,0%,0.700%,0.900%,0.300%,3.20%
2023-03-24 11:57:30,0%,0%,0%,0.800%,0.500%,0.400%,3.30%
2023-03-24 11:57:45,0%,0%,0%,0.800%,0.400%,0.400%,2.70%
2023-03-24 11:58:00,0%,0%,0%,0.400%,0.700%,0.600%,3.30%
2023-03-24 11:58:15,0%,0%,0%,1.30%,0.700%,0.400%,2.80%
2023-03-24 11:58:30,0%,0%,0%,0.600%,0.400%,0.500%,3.00%
2023-03-24 11:58:45,0%,0%,0%,0.800%,0.500%,0.500%,2.70%
2023-03-24 11:59:00,0%,0%,0%,0.600%,0.300%,0.500%,2.90%
2023-03-24 11:59:15,0%,0%,0%,0.500%,0.600%,0.200%,2.60%
2023-03-24 11:59:30,0%,0%,0%,0.800%,0.500%,0.300%,3.10%
2023-03-24 11:59:45,0%,0%,0%,0.800%,0.500%,0.600%,2.60%
2023-03-24 12:00:00,0%,0%,0%,0.800%,0.600%,0.600%,3.40%
2023-03-24 12:00:15,0%,0%,0%,0.900%,2.10%,0.400%,3.40%
2023-03-24 12:00:30,0%,0%,0%,1.30%,1.50%,0.500%,3.50%
2023-03-24 12:00:45,0%,0%,0%,0.800%,1.000%,0.300%,2.80%
2023-03-24 12:01:00,0%,0%,0%,0.800%,0.900%,0.900%,3.80%
2023-03-24 12:01:15,0%,0%,0%,0.800%,2.30%,0.300%,2.80%
2023-03-24 12:01:30,0%,0%,0%,0.700%,1.000%,0.600%,3.30%
2023-03-24 12:01:45,0%,0%,0%,0.500%,0.300%,0.600%,3.00%
2023-03-24 12:02:00,0%,0%,0%,0.600%,0.600%,0.400%,4.10%
2023-03-24 12:02:15,0%,0%,0%,0.700%,0.600%,0.300%,2.40%
2023-03-24 12:02:30,0%,0%,0%,0.500%,0.900%,0.500%,4.10%
2023-03-24 12:02:45,0%,0%,0%,0.600%,0.600%,0.500%,3.00%
2023-03-24 12:03:00,0%,0%,0%,0.700%,0.700%,0.500%,3.30%
2023-03-24 12:03:15,0%,0%,0%,0.700%,1.40%,0.200%,3.30%
2023-03-24 12:03:30,0%,0%,0%,0.800%,1.10%,0.300%,3.20%
2023-03-24 12:03:45,0%,0%,0%,0.600%,0.700%,0.400%,2.70%
2023-03-24 12:04:00,0%,0%,0%,0.500%,0.700%,0.500%,4.10%
2023-03-24 12:04:15,0%,0%,0%,0.700%,1.70%,0.300%,3.50%
2023-03-24 12:04:30,0%,0%,0%,1.000%,0.500%,0.600%,3.00%
2023-03-24 12:04:45,0%,0%,0%,1.00%,0.300%,0.200%,2.40%
2023-03-24 12:05:00,0%,0%,0%,0.900%,0.400%,0.400%,2.30%
2023-03-24 12:05:15,0%,0%,0%,0.600%,0.900%,0.500%,3.20%
2023-03-24 12:05:30,0%,0%,0%,0.900%,0.800%,0.500%,3.20%
2023-03-24 12:05:45,0%,0%,0%,1.10%,0.500%,0.500%,3.00%
2023-03-24 12:06:00,0%,0%,0%,1.10%,0.700%,0.500%,3.80%
2023-03-24 12:06:15,0%,0%,0%,0.700%,1.20%,0.600%,4.00%
2023-03-24 12:06:30,0%,0%,0%,0.600%,0.700%,0.600%,3.30%
2023-03-24 12:06:45,0%,0%,0%,1.30%,0.800%,0.300%,3.10%
2023-03-24 12:07:00,0%,0%,0%,1.00%,0.700%,0.600%,3.70%
2023-03-24 12:07:15,0%,0%,0%,0.700%,0.600%,0.200%,3.90%
2023-03-24 12:07:30,0%,0%,0%,1.000%,0.700%,0.600%,4.20%
2023-03-24 12:07:45,0%,0%,0%,1.10%,0.900%,0.800%,4.10%
2023-03-24 12:08:00,0%,0%,0%,1.00%,0.700%,0.700%,4.60%
2023-03-24 12:08:15,0%,0%,0%,1.60%,0.800%,0.800%,4.30%
2023-03-24 12:08:30,0%,0%,0%,1.50%,1.00%,0.600%,5%
2023-03-24 12:08:45,0%,0%,0%,1.70%,0.900%,0.800%,4.00%
2023-03-24 12:09:00,0%,0%,0%,1.10%,0.600%,0.500%,4.00%
2023-03-24 12:09:15,0%,0%,0%,1.000%,1.80%,0.600%,4.00%
2023-03-24 12:09:30,0%,0%,0%,1.10%,1.20%,0.800%,5.30%
2023-03-24 12:09:45,0%,0%,0%,1.000%,0.900%,0.600%,4.40%
2023-03-24 12:10:00,0%,0%,0%,1.10%,0.900%,0.800%,4.50%
2023-03-24 12:10:15,0%,0%,0%,0.900%,1.70%,0.800%,4.40%
2023-03-24 12:10:30,0%,0%,0%,1.10%,0.900%,0.600%,3.80%
2023-03-24 12:10:45,0%,0%,0%,1.20%,1.40%,0.900%,4.40%
2023-03-24 12:11:00,0%,0%,0%,1.30%,1.30%,0.700%,3.90%
2023-03-24 12:11:15,0%,0%,0%,2.00%,1.40%,0.600%,4.80%
2023-03-24 12:11:30,0%,0%,0%,1.000%,1.00%,0.500%,5.30%
2023-03-24 12:11:45,0%,0%,0%,1.40%,1.20%,0.400%,4.80%
2023-03-24 12:12:00,0%,0%,0%,0.900%,0.800%,0.500%,3.80%
2023-03-24 12:12:15,0%,0%,0%,1.40%,1.30%,0.700%,4.40%
2023-03-24 12:12:30,0%,0%,0%,1.000%,0.900%,0.800%,4.80%
2023-03-24 12:12:45,0.200%,0%,0%,1.30%,1.60%,1.10%,7.20%
2023-03-24 12:13:00,0%,0%,0%,1.30%,1.00%,0.400%,4.60%
2023-03-24 12:13:15,0%,0%,0%,1.70%,1.20%,1.10%,5.20%
2023-03-24 12:13:30,0%,0%,0%,0.900%,1.10%,0.600%,4.00%
2023-03-24 12:13:45,0%,0%,0%,1.000%,0.900%,0.500%,4.80%
2023-03-24 12:14:00,0%,0%,0%,1.30%,0.700%,0.600%,4.10%
2023-03-24 12:14:15,0%,0%,0%,1.20%,1.10%,0.900%,4.70%
2023-03-24 12:14:30,0%,0%,0%,1.40%,1.40%,0.500%,3.80%
2023-03-24 12:14:45,0%,0%,0%,1.30%,1.40%,0.600%,4.90%
2023-03-24 12:15:00,0%,0%,0%,1.40%,0.800%,0.600%,4.00%
2023-03-24 12:15:15,0%,0%,0%,0.900%,1.20%,0.600%,5.30%
2023-03-24 12:15:30,0%,0%,0%,1.20%,0.900%,0.400%,5.30%
2023-03-24 12:15:45,0%,0%,0%,1.40%,1.60%,0.400%,5.70%
2023-03-24 12:16:00,0%,0%,0%,1.40%,1.60%,0.900%,4.60%
2023-03-24 12:16:15,0%,0%,0%,1.40%,1.20%,0.500%,4.90%
2023-03-24 12:16:30,0%,0%,0%,1.30%,1.30%,0.300%,4.40%
2023-03-24 12:16:45,0%,0%,0%,1.40%,0.800%,1.10%,3.90%
